,acousticness,analysis_url,danceability,duration_ms,energy,id,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,track_href,type,uri,valence,name,peak,hit
10,0.0577,https://api.spotify.com/v1/audio-analysis/5xTtaWoae3wi06K5WfVUUH,0.653,219200,0.799,5xTtaWoae3wi06K5WfVUUH,0.0,7,0.221,-5.359,1,0.163,160.017,4,https://api.spotify.com/v1/tracks/5xTtaWoae3wi06K5WfVUUH,audio_features,spotify:track:5xTtaWoae3wi06K5WfVUUH,0.945,Shake It Off,1,1
11,0.0372,https://api.spotify.com/v1/audio-analysis/7FYH5AW3bVfZHJIQpq3UOA,0.822,284387,0.734,7FYH5AW3bVfZHJIQpq3UOA,0.0,1,0.325,-5.48,1,0.0738,97.998,4,https://api.spotify.com/v1/tracks/7FYH5AW3bVfZHJIQpq3UOA,audio_features,spotify:track:7FYH5AW3bVfZHJIQpq3UOA,0.425,I Don't F**k With You,11,0
12,0.0545,https://api.spotify.com/v1/audio-analysis/2dRvMEW4EwySxRUtEamSfG,0.616,227360,0.778,2dRvMEW4EwySxRUtEamSfG,0.0,7,0.142,-4.927,0,0.0387,83.065,4,https://api.spotify.com/v1/tracks/2dRvMEW4EwySxRUtEamSfG,audio_features,spotify:track:2dRvMEW4EwySxRUtEamSfG,0.655,The Heart Wants What It Wants,6,1
13,0.00199,https://api.spotify.com/v1/audio-analysis/5h3y6rYM91WTdcRo6DnWJl,0.54,178927,0.813,5h3y6rYM91WTdcRo6DnWJl,0.0002,2,0.131,-4.043,0,0.031,116.457,4,https://api.spotify.com/v1/tracks/5h3y6rYM91WTdcRo6DnWJl,audio_features,spotify:track:5h3y6rYM91WTdcRo6DnWJl,0.573,Wasted Love,14,0
14,0.0691,https://api.spotify.com/v1/audio-analysis/3ewm92LB3fYN79Efs4f1Qa,0.683,307906,0.684,3ewm92LB3fYN79Efs4f1Qa,0.0,11,0.124,-4.522,0,0.0643,140.373,4,https://api.spotify.com/v1/tracks/3ewm92LB3fYN79Efs4f1Qa,audio_features,spotify:track:3ewm92LB3fYN79Efs4f1Qa,0.905,Only,12,0
15,0.0664,https://api.spotify.com/v1/audio-analysis/14OxJlLdcHNpgsm4DRwDOB,0.73,209160,0.669,14OxJlLdcHNpgsm4DRwDOB,3.63e-05,5,0.0822,-3.494,1,0.0318,110.04,4,https://api.spotify.com/v1/tracks/14OxJlLdcHNpgsm4DRwDOB,audio_features,spotify:track:14OxJlLdcHNpgsm4DRwDOB,0.383,Habits (Stay High),3,1
16,0.215,https://api.spotify.com/v1/audio-analysis/2znzyzlAUc8Z1Ikq9aFOcx,0.77,321987,0.664,2znzyzlAUc8Z1Ikq9aFOcx,0.000118,0,0.105,-5.604,1,0.211,140.163,4,https://api.spotify.com/v1/tracks/2znzyzlAUc8Z1Ikq9aFOcx,audio_features,spotify:track:2znzyzlAUc8Z1Ikq9aFOcx,0.472,Tuesday,12,0
17,0.0363,https://api.spotify.com/v1/audio-analysis/3nAq2hCr1oWsIU54tS98pL,0.386,181573,0.587,3nAq2hCr1oWsIU54tS98pL,3.71e-06,10,0.332,-4.454,1,0.0519,96.072,4,https://api.spotify.com/v1/tracks/3nAq2hCr1oWsIU54tS98pL,audio_features,spotify:track:3nAq2hCr1oWsIU54tS98pL,0.0565,Waves,14,0
18,0.103,https://api.spotify.com/v1/audio-analysis/1R0a2iXumgCiFb7HEZ7gUE,0.622,236413,0.545,1R0a2iXumgCiFb7HEZ7gUE,2.16e-05,9,0.0637,-6.689,0,0.0361,135.868,4,https://api.spotify.com/v1/tracks/1R0a2iXumgCiFb7HEZ7gUE,audio_features,spotify:track:1R0a2iXumgCiFb7HEZ7gUE,0.213,Don't,9,1
19,0.004,https://api.spotify.com/v1/audio-analysis/04aAxqtGp5pv12UXAg4pkq,0.385,228360,0.866,04aAxqtGp5pv12UXAg4pkq,0.0,4,0.111,-2.817,0,0.0697,176.014,4,https://api.spotify.com/v1/tracks/04aAxqtGp5pv12UXAg4pkq,audio_features,spotify:track:04aAxqtGp5pv12UXAg4pkq,0.551,Centuries,20,0
20,0.329,https://api.spotify.com/v1/audio-analysis/416MsJxvxSKY96DCmbJIRs,0.255,218507,0.085,416MsJxvxSKY96DCmbJIRs,6.83e-05,9,0.201,-17.969,0,0.0359,94.26,4,https://api.spotify.com/v1/tracks/416MsJxvxSKY96DCmbJIRs,audio_features,spotify:track:416MsJxvxSKY96DCmbJIRs,0.109,The Hanging Tree,12,0
21,0.283,https://api.spotify.com/v1/audio-analysis/466s1BacUmiRdR3ISvNjyx,0.703,199320,0.747,466s1BacUmiRdR3ISvNjyx,0.0,0,0.396,-4.446,0,0.0895,149.974,4,https://api.spotify.com/v1/tracks/466s1BacUmiRdR3ISvNjyx,audio_features,spotify:track:466s1BacUmiRdR3ISvNjyx,0.7,Bang Bang,3,1
22,0.013,https://api.spotify.com/v1/audio-analysis/4scpF6J5uMBvoh6sFB7EL1,0.888,200080,0.483,4scpF6J5uMBvoh6sFB7EL1,4.85e-06,6,0.0926,-7.797,1,0.154,125.008,4,https://api.spotify.com/v1/tracks/4scpF6J5uMBvoh6sFB7EL1,audio_features,spotify:track:4scpF6J5uMBvoh6sFB7EL1,0.226,No Type,16,0
23,0.0128,https://api.spotify.com/v1/audio-analysis/02M6vucOvmRfMxTXDUwRXu,0.747,213507,0.705,02M6vucOvmRfMxTXDUwRXu,0.0,9,0.126,-5.137,0,0.126,136.024,4,https://api.spotify.com/v1/tracks/02M6vucOvmRfMxTXDUwRXu,audio_features,spotify:track:02M6vucOvmRfMxTXDUwRXu,0.56,7/11,13,0
24,0.0361,https://api.spotify.com/v1/audio-analysis/252gJUec2oDsGBPcxZs4nX,0.969,198095,0.491,252gJUec2oDsGBPcxZs4nX,0.0,2,0.118,-9.859,1,0.233,126.048,4,https://api.spotify.com/v1/tracks/252gJUec2oDsGBPcxZs4nX,audio_features,spotify:track:252gJUec2oDsGBPcxZs4nX,0.768,Hot Boy,6,1
25,0.103,https://api.spotify.com/v1/audio-analysis/1R0a2iXumgCiFb7HEZ7gUE,0.622,236413,0.545,1R0a2iXumgCiFb7HEZ7gUE,2.16e-05,9,0.0637,-6.689,0,0.0361,135.868,4,https://api.spotify.com/v1/tracks/1R0a2iXumgCiFb7HEZ7gUE,audio_features,spotify:track:1R0a2iXumgCiFb7HEZ7gUE,0.213,Blame,19,0
26,0.568,https://api.spotify.com/v1/audio-analysis/5Db9VIdDsN5yu3Eu7CT0i4,0.479,172724,0.419,5Db9VIdDsN5yu3Eu7CT0i4,0.000217,0,0.11,-6.517,1,0.0389,85.014,4,https://api.spotify.com/v1/tracks/5Db9VIdDsN5yu3Eu7CT0i4,audio_features,spotify:track:5Db9VIdDsN5yu3Eu7CT0i4,0.186,Stay With Me,2,1
27,0.594,https://api.spotify.com/v1/audio-analysis/0rFOs9paloAvEtzwDX1Kmc,0.664,196280,0.491,0rFOs9paloAvEtzwDX1Kmc,0.0,9,0.11,-6.544,1,0.042,127.97,4,https://api.spotify.com/v1/tracks/0rFOs9paloAvEtzwDX1Kmc,audio_features,spotify:track:0rFOs9paloAvEtzwDX1Kmc,0.24,CoCo,27,0
28,0.164,https://api.spotify.com/v1/audio-analysis/0eJOr5krUsBTTgeytfXekh,0.479,224280,0.433,0eJOr5krUsBTTgeytfXekh,0.0,0,0.0732,-6.878,0,0.0455,58.396,4,https://api.spotify.com/v1/tracks/0eJOr5krUsBTTgeytfXekh,audio_features,spotify:track:0eJOr5krUsBTTgeytfXekh,0.324,Beg For It,28,0
29,0.421,https://api.spotify.com/v1/audio-analysis/0Dc7J9VPV4eOInoxUiZrsL,0.851,266840,0.525,0Dc7J9VPV4eOInoxUiZrsL,0.0,2,0.111,-5.221,0,0.0874,97.988,4,https://api.spotify.com/v1/tracks/0Dc7J9VPV4eOInoxUiZrsL,audio_features,spotify:track:0Dc7J9VPV4eOInoxUiZrsL,0.405,Don't Tell 'Em,6,1
30,0.205,https://api.spotify.com/v1/audio-analysis/7aXuop4Qambx5Oi3ynsKQr,0.87,251989,0.464,7aXuop4Qambx5Oi3ynsKQr,0.0,4,0.0902,-8.337,1,0.178,112.974,4,https://api.spotify.com/v1/tracks/7aXuop4Qambx5Oi3ynsKQr,audio_features,spotify:track:7aXuop4Qambx5Oi3ynsKQr,0.457,I Don't Mind,31,0
31,0.431,https://api.spotify.com/v1/audio-analysis/3JvrhDOgAt6p7K8mDyZwRd,0.484,204280,0.731,3JvrhDOgAt6p7K8mDyZwRd,0.0,1,0.151,-6.694,1,0.0379,101.654,4,https://api.spotify.com/v1/tracks/3JvrhDOgAt6p7K8mDyZwRd,audio_features,spotify:track:3JvrhDOgAt6p7K8mDyZwRd,0.51,Riptide,32,0
32,0.181,https://api.spotify.com/v1/audio-analysis/7pNC5ZIKtwUK0ReSpM3P9f,0.741,209423,0.726,7pNC5ZIKtwUK0ReSpM3P9f,0.000189,3,0.111,-3.77,0,0.143,163.991,4,https://api.spotify.com/v1/tracks/7pNC5ZIKtwUK0ReSpM3P9f,audio_features,spotify:track:7pNC5ZIKtwUK0ReSpM3P9f,0.527,Black Widow,3,1
33,0.0515,https://api.spotify.com/v1/audio-analysis/6CkqeHWNY9gEjqQqcEnFF0,0.414,197213,0.826,6CkqeHWNY9gEjqQqcEnFF0,0.000173,5,0.254,-3.566,1,0.0372,166.055,4,https://api.spotify.com/v1/tracks/6CkqeHWNY9gEjqQqcEnFF0,audio_features,spotify:track:6CkqeHWNY9gEjqQqcEnFF0,0.76,My Baby's Got A Smile On Her Face,34,0
34,0.164,https://api.spotify.com/v1/audio-analysis/0bYg9bo50gSsH3LtXe2SQn,0.335,241107,0.625,0bYg9bo50gSsH3LtXe2SQn,0.0,7,0.0708,-7.462,1,0.0386,150.277,4,https://api.spotify.com/v1/tracks/0bYg9bo50gSsH3LtXe2SQn,audio_features,spotify:track:0bYg9bo50gSsH3LtXe2SQn,0.346,All I Want For Christmas Is You,21,0
35,0.031,https://api.spotify.com/v1/audio-analysis/3zU9rdflI65tK4dkkNSp77,0.51,210013,0.747,3zU9rdflI65tK4dkkNSp77,0.0,5,0.233,-4.124,1,0.0651,125.951,4,https://api.spotify.com/v1/tracks/3zU9rdflI65tK4dkkNSp77,audio_features,spotify:track:3zU9rdflI65tK4dkkNSp77,0.347,Heroes (We Could Be),35,0
36,0.555,https://api.spotify.com/v1/audio-analysis/5KONnBIQ9LqCxyeSPin26k,0.635,217419,0.691,5KONnBIQ9LqCxyeSPin26k,0.0,0,0.097,-4.862,1,0.258,82.142,4,https://api.spotify.com/v1/tracks/5KONnBIQ9LqCxyeSPin26k,audio_features,spotify:track:5KONnBIQ9LqCxyeSPin26k,0.638,Trumpets,14,0
37,0.136,https://api.spotify.com/v1/audio-analysis/3LbvNFkqDTrE1liGMmZBDL,0.458,235387,0.903,3LbvNFkqDTrE1liGMmZBDL,8.06e-06,7,0.146,-4.589,1,0.0493,167.847,4,https://api.spotify.com/v1/tracks/3LbvNFkqDTrE1liGMmZBDL,audio_features,spotify:track:3LbvNFkqDTrE1liGMmZBDL,0.69,Shotgun Rider,38,0
38,0.41,https://api.spotify.com/v1/audio-analysis/6vECYJHxYmm3Ydt3fF01pE,0.887,313684,0.584,6vECYJHxYmm3Ydt3fF01pE,0.000314,11,0.101,-8.798,1,0.0381,114.016,4,https://api.spotify.com/v1/tracks/6vECYJHxYmm3Ydt3fF01pE,audio_features,spotify:track:6vECYJHxYmm3Ydt3fF01pE,0.677,Stolen Dance,39,0
39,0.0197,https://api.spotify.com/v1/audio-analysis/2s1sdSqGcKxpPr5lCl7jAV,0.399,216120,0.787,2s1sdSqGcKxpPr5lCl7jAV,6.07e-05,1,0.0685,-2.88,1,0.0499,117.089,5,https://api.spotify.com/v1/tracks/2s1sdSqGcKxpPr5lCl7jAV,audio_features,spotify:track:2s1sdSqGcKxpPr5lCl7jAV,0.572,Chandelier,8,1
40,0.0243,https://api.spotify.com/v1/audio-analysis/10RQKVSr4rS0coExTmi4dF,0.451,238173,0.893,10RQKVSr4rS0coExTmi4dF,0.0,7,0.0813,-2.721,1,0.0627,139.763,4,https://api.spotify.com/v1/tracks/10RQKVSr4rS0coExTmi4dF,audio_features,spotify:track:10RQKVSr4rS0coExTmi4dF,0.0971,Something In The Water,24,0
41,0.0545,https://api.spotify.com/v1/audio-analysis/0lizgQ7Qw35od7CYaoMBZb,0.506,204093,0.628,0lizgQ7Qw35od7CYaoMBZb,0.0,7,0.301,-7.316,1,0.173,191.708,4,https://api.spotify.com/v1/tracks/0lizgQ7Qw35od7CYaoMBZb,audio_features,spotify:track:0lizgQ7Qw35od7CYaoMBZb,0.556,Santa Tell Me,42,0
42,0.453,https://api.spotify.com/v1/audio-analysis/5fyIGoaaKelzdyW8ELhYJZ,0.682,237840,0.707,5fyIGoaaKelzdyW8ELhYJZ,0.00733,2,0.419,-5.611,1,0.207,139.163,4,https://api.spotify.com/v1/tracks/5fyIGoaaKelzdyW8ELhYJZ,audio_features,spotify:track:5fyIGoaaKelzdyW8ELhYJZ,0.439,Feeling Myself,43,0
43,0.0144,https://api.spotify.com/v1/audio-analysis/7DTlsMOQjGysXHpwwpHuPl,0.718,269693,0.67,7DTlsMOQjGysXHpwwpHuPl,0.0,1,0.0851,-5.236,1,0.227,88.764,4,https://api.spotify.com/v1/tracks/7DTlsMOQjGysXHpwwpHuPl,audio_features,spotify:track:7DTlsMOQjGysXHpwwpHuPl,0.517,Lifestyle,16,0
44,0.162,https://api.spotify.com/v1/audio-analysis/3s4U7OHV7gnj42VV72eSZ6,0.799,227833,0.586,3s4U7OHV7gnj42VV72eSZ6,2.03e-06,11,0.193,-6.735,1,0.0377,120.97,4,https://api.spotify.com/v1/tracks/3s4U7OHV7gnj42VV72eSZ6,audio_features,spotify:track:3s4U7OHV7gnj42VV72eSZ6,0.549,Rather Be,10,1
45,0.0071,https://api.spotify.com/v1/audio-analysis/2CY92qejUrhyPUASawNVRr,0.56,217573,0.81,2CY92qejUrhyPUASawNVRr,7.93e-06,0,0.241,-8.029,0,0.0872,170.044,4,https://api.spotify.com/v1/tracks/2CY92qejUrhyPUASawNVRr,audio_features,spotify:track:2CY92qejUrhyPUASawNVRr,0.247,Try Me,45,0
46,0.0539,https://api.spotify.com/v1/audio-analysis/5dcYoYFAXh0f0qI05AoufB,0.554,153657,0.613,5dcYoYFAXh0f0qI05AoufB,0.000354,0,0.208,-8.071,1,0.127,95.134,4,https://api.spotify.com/v1/tracks/5dcYoYFAXh0f0qI05AoufB,audio_features,spotify:track:5dcYoYFAXh0f0qI05AoufB,0.247,Ghost,47,0
47,0.0723,https://api.spotify.com/v1/audio-analysis/794F99D5BQHS5ZGRXAs7I5,0.965,260240,0.609,794F99D5BQHS5ZGRXAs7I5,8.11e-06,9,0.268,-6.229,1,0.196,129.992,4,https://api.spotify.com/v1/tracks/794F99D5BQHS5ZGRXAs7I5,audio_features,spotify:track:794F99D5BQHS5ZGRXAs7I5,0.628,Anaconda,2,1
48,0.0435,https://api.spotify.com/v1/audio-analysis/3tCwjWLicbjsMCvXhN0WOE,0.743,224773,0.807,3tCwjWLicbjsMCvXhN0WOE,0.0,1,0.309,-3.78,1,0.0364,144.062,4,https://api.spotify.com/v1/tracks/3tCwjWLicbjsMCvXhN0WOE,audio_features,spotify:track:3tCwjWLicbjsMCvXhN0WOE,0.899,Rude,1,1
49,0.859,https://api.spotify.com/v1/audio-analysis/5O2P9iiztwhomNh8xkR9lJ,0.672,226600,0.52,5O2P9iiztwhomNh8xkR9lJ,0.0,8,0.115,-7.747,1,0.0353,120.001,4,https://api.spotify.com/v1/tracks/5O2P9iiztwhomNh8xkR9lJ,audio_features,spotify:track:5O2P9iiztwhomNh8xkR9lJ,0.37,Night Changes,31,0
50,0.0538,https://api.spotify.com/v1/audio-analysis/1TKlBK9cSrM5u4CiL4SETS,0.584,262280,0.672,1TKlBK9cSrM5u4CiL4SETS,0.0481,1,0.0885,-8.309,1,0.0294,144.0,4,https://api.spotify.com/v1/tracks/1TKlBK9cSrM5u4CiL4SETS,audio_features,spotify:track:1TKlBK9cSrM5u4CiL4SETS,0.556,Talladega,51,0
51,0.0405,https://api.spotify.com/v1/audio-analysis/4bkhs6spQvVnVJAlXuKR6a,0.813,221972,0.58,4bkhs6spQvVnVJAlXuKR6a,8.45e-06,11,0.349,-6.724,1,0.0746,100.045,4,https://api.spotify.com/v1/tracks/4bkhs6spQvVnVJAlXuKR6a,audio_features,spotify:track:4bkhs6spQvVnVJAlXuKR6a,0.443,"Touchin, Lovin",43,0
52,0.0868,https://api.spotify.com/v1/audio-analysis/42tFTth2jcF7iSo0RBjfJF,0.839,189050,0.902,42tFTth2jcF7iSo0RBjfJF,0.00257,1,0.272,-3.612,0,0.0536,114.953,4,https://api.spotify.com/v1/tracks/42tFTth2jcF7iSo0RBjfJF,audio_features,spotify:track:42tFTth2jcF7iSo0RBjfJF,0.639,Velvet,53,0
53,0.195,https://api.spotify.com/v1/audio-analysis/2Ima72UXnfvR539afL3SAF,0.525,293120,0.681,2Ima72UXnfvR539afL3SAF,0.0,6,0.141,-4.158,0,0.0683,151.875,3,https://api.spotify.com/v1/tracks/2Ima72UXnfvR539afL3SAF,audio_features,spotify:track:2Ima72UXnfvR539afL3SAF,0.437,Hold You Down,39,0
54,0.0186,https://api.spotify.com/v1/audio-analysis/5h2nC1QYVpK0AJra70Ja3p,0.509,211512,0.482,5h2nC1QYVpK0AJra70Ja3p,0.0,7,0.238,-6.965,1,0.176,101.042,4,https://api.spotify.com/v1/tracks/5h2nC1QYVpK0AJra70Ja3p,audio_features,spotify:track:5h2nC1QYVpK0AJra70Ja3p,0.301,L.A.LOVE (la la),27,0
55,0.0487,https://api.spotify.com/v1/audio-analysis/1hzJQIkgXwZevaKsc7iA6D,0.81,270120,0.721,1hzJQIkgXwZevaKsc7iA6D,0.0,9,0.0886,-4.964,0,0.265,101.997,4,https://api.spotify.com/v1/tracks/1hzJQIkgXwZevaKsc7iA6D,audio_features,spotify:track:1hzJQIkgXwZevaKsc7iA6D,0.552,About The Money,42,0
56,0.103,https://api.spotify.com/v1/audio-analysis/0El2Zyt68nYySFDG87hZgM,0.477,184707,0.952,0El2Zyt68nYySFDG87hZgM,2.38e-06,4,0.441,-3.715,1,0.0402,170.099,4,https://api.spotify.com/v1/tracks/0El2Zyt68nYySFDG87hZgM,audio_features,spotify:track:0El2Zyt68nYySFDG87hZgM,0.867,Sun Daze,57,0
57,0.302,https://api.spotify.com/v1/audio-analysis/4z8sz6E4YyFuEkv5o7IJni,0.497,203373,0.312,4z8sz6E4YyFuEkv5o7IJni,0.0,11,0.0968,-9.088,0,0.0269,105.036,4,https://api.spotify.com/v1/tracks/4z8sz6E4YyFuEkv5o7IJni,audio_features,spotify:track:4z8sz6E4YyFuEkv5o7IJni,0.177,"Mary, Did You Know?",26,0
58,0.365,https://api.spotify.com/v1/audio-analysis/14UE0L5fL5TL0ohEiAv56X,0.53,234840,0.753,14UE0L5fL5TL0ohEiAv56X,4.19e-05,0,0.269,-5.551,1,0.0346,123.979,4,https://api.spotify.com/v1/tracks/14UE0L5fL5TL0ohEiAv56X,audio_features,spotify:track:14UE0L5fL5TL0ohEiAv56X,0.38,Perfect Storm,52,0
59,0.399,https://api.spotify.com/v1/audio-analysis/15DrrIod12Tc2IoMaHiwlQ,0.554,192707,0.651,15DrrIod12Tc2IoMaHiwlQ,0.000418,1,0.208,-8.193,1,0.0419,107.912,4,https://api.spotify.com/v1/tracks/15DrrIod12Tc2IoMaHiwlQ,audio_features,spotify:track:15DrrIod12Tc2IoMaHiwlQ,0.581,I Bet My Life,53,0
60,0.623,https://api.spotify.com/v1/audio-analysis/044qU7kwVZaDwzWnRsmVVL,0.752,233280,0.543,044qU7kwVZaDwzWnRsmVVL,0.0706,1,0.107,-9.483,1,0.0398,126.001,4,https://api.spotify.com/v1/tracks/044qU7kwVZaDwzWnRsmVVL,audio_features,spotify:track:044qU7kwVZaDwzWnRsmVVL,0.282,I See You,61,0
61,0.254,https://api.spotify.com/v1/audio-analysis/490r1lg2turCiWsPAAxVBP,0.527,269947,0.662,490r1lg2turCiWsPAAxVBP,0.0,11,0.113,-5.75,1,0.318,171.439,4,https://api.spotify.com/v1/tracks/490r1lg2turCiWsPAAxVBP,audio_features,spotify:track:490r1lg2turCiWsPAAxVBP,0.121,Bed Of Lies,62,0
62,0.27,https://api.spotify.com/v1/audio-analysis/4V2F0DZrAXOWq9hkwMMG3x,0.67,254147,0.348,4V2F0DZrAXOWq9hkwMMG3x,0.0,0,0.104,-12.229,1,0.138,113.306,5,https://api.spotify.com/v1/tracks/4V2F0DZrAXOWq9hkwMMG3x,audio_features,spotify:track:4V2F0DZrAXOWq9hkwMMG3x,0.804,Lost Without U,63,0
63,0.0728,https://api.spotify.com/v1/audio-analysis/7D49Iig0avHre9RFSUMkd2,0.596,234547,0.85,7D49Iig0avHre9RFSUMkd2,0.0,9,0.26,-5.402,1,0.0452,119.985,4,https://api.spotify.com/v1/tracks/7D49Iig0avHre9RFSUMkd2,audio_features,spotify:track:7D49Iig0avHre9RFSUMkd2,0.386,I Lived,64,0
64,0.187,https://api.spotify.com/v1/audio-analysis/2NBQmPrOEEjA8VbeWOQGxO,0.881,266067,0.622,2NBQmPrOEEjA8VbeWOQGxO,0.0,1,0.103,-4.149,1,0.215,91.989,4,https://api.spotify.com/v1/tracks/2NBQmPrOEEjA8VbeWOQGxO,audio_features,spotify:track:2NBQmPrOEEjA8VbeWOQGxO,0.633,Masterpiece,65,0
65,0.103,https://api.spotify.com/v1/audio-analysis/5BtS8w1kkjLV1BbvB0t12u,0.45,227987,0.795,5BtS8w1kkjLV1BbvB0t12u,0.0,10,0.166,-4.249,1,0.0355,151.884,4,https://api.spotify.com/v1/tracks/5BtS8w1kkjLV1BbvB0t12u,audio_features,spotify:track:5BtS8w1kkjLV1BbvB0t12u,0.364,Lonely Tonight,54,0
66,0.00544,https://api.spotify.com/v1/audio-analysis/1Lh8n5owE0h0hgqWfqtvuD,0.499,250533,0.822,1Lh8n5owE0h0hgqWfqtvuD,0.000197,4,0.272,-7.122,1,0.049,86.481,4,https://api.spotify.com/v1/tracks/1Lh8n5owE0h0hgqWfqtvuD,audio_features,spotify:track:1Lh8n5owE0h0hgqWfqtvuD,0.499,Til It's Gone,67,0
67,0.0499,https://api.spotify.com/v1/audio-analysis/7l94dyN2hX9c6wWcZQuOGJ,0.672,235947,0.605,7l94dyN2hX9c6wWcZQuOGJ,0.0,7,0.357,-5.353,1,0.0378,134.015,3,https://api.spotify.com/v1/tracks/7l94dyN2hX9c6wWcZQuOGJ,audio_features,spotify:track:7l94dyN2hX9c6wWcZQuOGJ,0.297,Dangerous,56,0
68,0.0219,https://api.spotify.com/v1/audio-analysis/5fnA9mkIfScSqHIpeDyvck,0.76,189399,0.886,5fnA9mkIfScSqHIpeDyvck,7.43e-06,9,0.623,-5.356,0,0.0258,123.002,4,https://api.spotify.com/v1/tracks/5fnA9mkIfScSqHIpeDyvck,audio_features,spotify:track:5fnA9mkIfScSqHIpeDyvck,0.78,Prayer In C,69,0
69,0.00433,https://api.spotify.com/v1/audio-analysis/2Bs4jQEGMycglOfWPBqrVG,0.536,228133,0.768,2Bs4jQEGMycglOfWPBqrVG,0.0,10,0.114,-5.948,0,0.0347,77.217,4,https://api.spotify.com/v1/tracks/2Bs4jQEGMycglOfWPBqrVG,audio_features,spotify:track:2Bs4jQEGMycglOfWPBqrVG,0.545,Steal My Girl,13,0
