"","acousticness","danceability","duration_ms","energy","instrumentalness","liveness","loudness","mode","speechiness","tempo","valence","key","time_signature","Class"
"27",0.000176,0.747,181081,0.486,0,0.0488,-8.121,1,0.352,160.002,0.633,8,4,"0"
"28",0.017,0.877,265600,0.71,0,0.1,-7.058,1,0.139,95.832,0.51,7,4,"0"
"29",0.0181,0.932,192773,0.819,6.81e-06,0.0577,-3.484,0,0.203,119.941,0.556,8,4,"0"
"30",0.348,0.381,290907,0.594,0,0.0925,-5.97,1,0.0486,143.86,0.273,3,4,"0"
"31",0.00157,0.776,182733,0.662,2.1e-05,0.0887,-7.016,0,0.0489,152.927,0.324,1,4,"0"
"32",0.0408,0.553,335267,0.882,0.241,0.146,-5.515,1,0.0294,97.006,0.529,6,4,"0"
"33",0.0427,0.314,199947,0.611,6.28e-05,0.184,-6.691,0,0.129,191.447,0.0604,9,4,"0"
"34",0.403,0.667,194453,0.613,0,0.115,-5.353,1,0.0344,91.024,0.47,1,4,"0"
"35",0.076,0.498,190773,0.968,0,0.0947,-1.18,1,0.113,161.989,0.491,8,4,"0"
"36",0.0165,0.803,200680,0.504,5.25e-06,0.335,-7.218,0,0.0979,111.014,0.498,5,4,"0"
"37",0.0444,0.584,214950,0.79,4.22e-05,0.0734,-6.544,1,0.0412,123.961,0.691,2,4,"0"
"38",0.0424,0.647,201253,0.646,0,0.0888,-5.483,0,0.243,92.981,0.721,9,4,"0"
"39",0.0485,0.812,173045,0.479,0,0.102,-6.47,1,0.0429,95.505,0.0873,8,4,"0"
"40",0.0339,0.447,224067,0.896,0,0.882,-5.57,1,0.173,173.852,0.533,9,4,"0"
"41",0.0405,0.525,181680,0.674,0,0.339,-6.053,1,0.0282,147.978,0.431,1,4,"0"
"42",0.308,0.883,146000,0.85,0,0.368,-4.053,0,0.361,150.138,0.711,10,4,"0"
"43",0.0972,0.531,226307,0.746,0,0.102,-4.228,1,0.0329,139.788,0.304,11,4,"0"
"44",0.00157,0.79,217707,0.676,0,0.25,-6.432,0,0.271,132.002,0.314,8,4,"0"
"45",0.26,0.625,201013,0.569,0,0.127,-5.954,1,0.0271,149.987,0.361,0,4,"0"
"46",0.794,0.65,128093,0.148,0,0.163,-12.974,1,0.0434,87.508,0.615,0,4,"0"
"47",0.0164,0.586,208864,0.927,7.24e-06,0.153,-3.014,1,0.0547,111.977,0.549,2,4,"0"
"48",0.00898,0.635,170638,0.472,0,0.117,-3.869,0,0.511,174.008,0.373,8,4,"0"
"49",0.141,0.669,242440,0.747,0,0.185,-7.108,1,0.0428,122.531,0.483,6,4,"0"
"50",0.0894,0.64,189840,0.924,3.92e-06,0.0971,-5.577,1,0.185,99.959,0.776,0,4,"0"
"51",0.146,0.506,219000,0.897,0.000451,0.0868,-4.632,1,0.26,188.03,0.525,9,4,"0"
"52",0.0109,0.699,184880,0.7,0.0794,0.152,-5.704,1,0.0392,102.023,0.3,11,4,"0"
"53",0.048,0.511,205851,0.897,0,0.196,-4.492,1,0.07,164.908,0.327,2,4,"0"
"54",0.0118,0.448,183808,0.694,0,0.34,-5.066,0,0.0303,86.897,0.336,0,4,"0"
"55",0.114,0.858,290836,0.697,0,0.224,-5.361,1,0.23,98.012,0.364,2,4,"0"
"56",0.453,0.682,237840,0.707,0.00733,0.419,-5.611,1,0.207,139.163,0.439,2,4,"0"
"57",0.0219,0.897,285240,0.642,1.31e-06,0.159,-8.828,1,0.0534,127.984,0.291,2,4,"0"
"58",0.184,0.687,212947,0.563,0,0.0681,-6.214,1,0.163,185.056,0.112,2,4,"0"
"59",0.151,0.589,186253,0.704,0,0.067,-4.772,1,0.0303,84.956,0.437,4,4,"0"
"60",0.0349,0.797,189098,0.896,0,0.635,-3.678,1,0.0512,120.037,0.685,5,4,"0"
"61",0.231,0.638,183947,0.733,0,0.103,-4.7,1,0.052,87.999,0.651,4,4,"0"
"62",0.392,0.629,241613,0.878,0,0.0899,-3.535,1,0.0443,137.989,0.714,9,4,"0"
"63",0.18,0.775,193456,0.679,7.26e-05,0.068,-4.985,0,0.135,166.008,0.619,4,4,"0"
"64",0.253,0.521,173040,0.487,0,0.0579,-7.525,0,0.0299,117.072,0.483,6,4,"0"
"65",0.0352,0.488,236787,0.833,0.0172,0.34,-6.571,1,0.0437,174.006,0.751,11,4,"0"
"66",0.069,0.865,210893,0.732,0,0.0397,-5.242,1,0.0436,97.019,0.742,6,4,"0"
"67",0.0734,0.749,216653,0.701,0,0.216,-3.914,1,0.0513,81.479,0.351,1,4,"0"
"68",0.0978,0.901,190595,0.292,0,0.0816,-7.74,1,0.289,100.54,0.338,2,4,"0"
"69",0.0223,0.702,203760,0.635,0,0.283,-6.917,0,0.265,144.004,0.873,11,4,"0"
"70",0.0424,0.61,191600,0.857,2e-06,0.128,-5.267,0,0.0877,125.838,0.373,8,4,"0"
"71",0.257,0.705,226494,0.453,0,0.143,-8.174,1,0.196,124.942,0.283,3,4,"0"
"72",0.0187,0.61,210606,0.664,0.0049,0.473,-6.838,0,0.0372,126.085,0.426,2,4,"0"
"73",0.172,0.492,296493,0.676,0,0.239,-6.861,1,0.0516,110.232,0.412,8,3,"0"
"74",0.129,0.381,167095,0.72,0,0.11,-5.168,0,0.296,189.765,0.489,10,4,"0"
"75",0.0112,0.4,195199,0.868,0.0685,0.27,-5.988,0,0.203,180.261,0.57,11,4,"0"
"76",0.898,0.416,134347,0.258,2.06e-06,0.147,-8.489,1,0.0333,116.599,0.532,0,4,"0"
"77",0.0504,0.59,184387,0.887,0,0.132,-2.634,1,0.0353,120.061,0.679,1,4,"0"
"78",0.0036,0.607,180333,0.783,0,0.216,-6.891,1,0.139,87.026,0.182,9,4,"0"
"79",0.147,0.617,208120,0.8,0,0.0852,-5.024,0,0.0654,94.985,0.42,4,4,"0"
"80",0.115,0.649,286853,0.611,0,0.293,-6.865,1,0.22,148.952,0.524,1,3,"0"
"81",0.00199,0.523,273253,0.757,0,0.3,-6.772,0,0.138,134.828,0.375,6,4,"0"
"82",0.0579,0.598,258120,0.441,0,0.0635,-7.128,0,0.155,79.175,0.481,6,4,"0"
"83",0.0282,0.575,197280,0.845,0,0.0814,-3.838,1,0.035,127.997,0.376,10,4,"0"
"84",0.0389,0.738,212640,0.868,0.00171,0.388,-4.373,0,0.0731,122.003,0.336,11,4,"0"
"85",0.47,0.364,268960,0.378,0,0.339,-7.381,0,0.0331,89.918,0.366,7,3,"0"
"86",0.0539,0.64,275040,0.501,0,0.108,-6.838,0,0.0312,134.018,0.353,2,4,"0"
"87",0.522,0.65,204133,0.287,0,0.0767,-20.494,1,0.052,81.964,0.8,2,4,"0"
"88",0.2,0.618,228200,0.793,0,0.106,-4.777,1,0.151,88.387,0.874,2,4,"0"
"89",0.22,0.71,238267,0.799,0.000602,0.349,-4.897,1,0.0328,120.372,0.725,6,4,"0"
"90",0.254,0.523,187587,0.834,0,0.393,-3.561,1,0.0281,92.99,0.445,6,4,"0"
"91",0.0189,0.596,240427,0.838,1.54e-05,0.108,-6.52,0,0.0704,94.982,0.472,5,4,"0"
"92",0.0415,0.69,223080,0.524,3.16e-06,0.17,-8.39,0,0.103,164.023,0.562,6,4,"0"
"93",0.17,0.472,293293,0.369,0.00618,0.0808,-10.916,1,0.0317,101.624,0.452,9,4,"0"
"94",0.00018,0.546,207213,0.959,0.00144,0.0584,-4.664,1,0.082,127.831,0.416,8,4,"0"
"95",0.915,0.416,234787,0.301,0,0.111,-9.217,1,0.0619,75.922,0.494,10,4,"0"
"96",0.00296,0.617,218773,0.762,0,0.435,-6.737,0,0.0811,122.91,0.286,0,4,"0"
"97",0.218,0.784,170186,0.814,0.000436,0.0781,-6.475,0,0.0806,102.052,0.835,10,4,"0"
"98",0.00116,0.746,173893,0.764,8.19e-06,0.0867,-5.066,0,0.0423,137.98,0.518,0,4,"0"
"99",0.148,0.758,240160,0.482,6.88e-06,0.135,-11.202,0,0.168,111.896,0.0977,6,4,"0"
"100",0.969,0.394,179747,0.174,0.918,0.103,-17.132,1,0.0633,131.18,0.364,0,4,"0"
"101",0.0685,0.615,207733,0.632,0,0.108,-5.382,1,0.0374,152.035,0.56,3,4,"0"
"102",0.00516,0.21,293293,0.675,0.535,0.247,-5.119,0,0.0369,186.129,0.153,0,4,"0"
"103",0.334,0.731,235720,0.588,0,0.278,-5.217,1,0.0749,80.019,0.449,3,4,"0"
"104",0.781,0.565,230320,0.245,0,0.0998,-9.132,1,0.0262,75.055,0.307,5,4,"0"
"105",0.0913,0.769,203992,0.631,0,0.114,-6.769,1,0.0568,100.968,0.512,1,4,"0"
"106",0.109,0.732,288133,0.659,0,0.141,-6.089,1,0.225,148.001,0.575,8,4,"0"
"107",0.0237,0.675,238133,0.689,0,0.178,-8.461,1,0.0536,110.065,0.463,0,4,"0"
"108",0.122,0.796,255560,0.513,0,0.15,-7.14,0,0.452,75.018,0.235,6,4,"0"
"109",9.17e-05,0.556,175013,0.902,0,0.0888,-5.143,1,0.0449,145.914,0.96,4,4,"0"
"110",0.327,0.482,206144,0.605,0,0.155,-6.164,1,0.0809,169.819,0.653,7,4,"0"
"111",0.831,0.4,327773,0.337,0,0.0934,-7.404,1,0.0355,108.196,0.352,2,5,"0"
"112",0.0913,0.769,203992,0.631,0,0.114,-6.769,1,0.0568,100.968,0.512,1,4,"0"
"113",0.76,0.306,278987,0.302,6.65e-06,0.0908,-8.188,0,0.0304,96.456,0.0784,5,3,"0"
"114",0.0565,0.853,205879,0.547,0,0.341,-7.535,1,0.194,142.065,0.676,1,4,"0"
"115",0.00172,0.462,218867,0.977,0,0.352,-3.805,1,0.045,154.038,0.746,0,4,"0"
"116",0.00506,0.584,214740,0.614,9.7e-05,0.0802,-5.587,0,0.0363,114.075,0.28,5,4,"0"
"117",0.72,0.775,211573,0.417,0,0.125,-8.895,0,0.0974,109.956,0.608,7,4,"0"
"118",0.0053,0.538,182213,0.775,0,0.0807,-5.48,1,0.0291,154.889,0.614,7,4,"0"
"119",0.157,0.512,314632,0.366,3.54e-05,0.111,-10.828,1,0.0469,136.14,0.18,1,4,"0"
"120",0.17,0.472,293293,0.369,0.00618,0.0808,-10.916,1,0.0317,101.624,0.452,9,4,"0"
"121",0.272,0.508,261640,0.72,0,0.0563,-5.908,0,0.0628,79.983,0.472,11,4,"0"
"122",0.00159,0.642,227344,0.823,0,0.0776,-5.717,1,0.0289,122.977,0.431,0,4,"0"
"123",0.0534,0.605,199904,0.873,0.837,0.314,-5.938,0,0.0344,126.026,0.476,1,4,"0"
"124",0.0242,0.589,223973,0.658,0,0.118,-5.288,0,0.203,77.521,0.251,11,4,"0"
"125",0.0958,0.557,209288,0.422,8.41e-06,0.102,-9.184,0,0.355,108.937,0.285,0,4,"0"
"126",0.0939,0.934,209580,0.671,0,0.0812,-5.458,0,0.151,129.951,0.804,7,4,"0"
"127",0.00302,0.562,158667,0.904,0,0.0433,-4.947,1,0.0807,94.481,0.651,1,4,"0"
"128",0.00323,0.893,231231,0.542,3.3e-06,0.235,-7.676,1,0.13,140.028,0.325,2,4,"0"
"129",0.097,0.646,179360,0.882,0,0.311,-3.77,0,0.0371,101.997,0.544,4,4,"0"
"130",0.445,0.665,151667,0.601,0,0.206,-10.709,1,0.0343,130.03,0.759,7,4,"0"
"131",0.00413,0.653,202805,0.718,0,0.0537,-5.232,0,0.213,82.034,0.216,3,4,"0"
"132",0.0405,0.525,181680,0.674,0,0.339,-6.053,1,0.0282,147.978,0.431,1,4,"0"
"133",0.0444,0.584,214950,0.79,4.22e-05,0.0734,-6.544,1,0.0412,123.961,0.691,2,4,"0"
"134",0.0172,0.724,217984,0.691,1.68e-05,0.194,-5.665,0,0.0324,126.002,0.236,6,4,"0"
"135",0.133,0.402,206920,0.794,0,0.133,-3.982,0,0.125,195.058,0.702,11,3,"0"
"136",0.763,0.707,275227,0.709,0,0.274,-3.979,0,0.34,89.094,0.501,11,4,"0"
"137",0.189,0.858,108213,0.435,0,0.0925,-11.286,1,0.0661,141.993,0.704,6,4,"0"
"138",0.063,0.884,224573,0.765,7.04e-06,0.118,-3.865,1,0.0882,99.987,0.594,8,4,"0"
"139",0.0206,0.68,155440,0.755,0,0.21,-5.509,0,0.029,101.048,0.824,6,4,"0"
"140",0.275,0.718,206307,0.692,0,0.118,-5.06,0,0.148,142.992,0.721,5,4,"0"
"141",0.0621,0.644,221599,0.777,1.83e-06,0.0792,-6.971,1,0.0997,170.021,0.599,0,4,"0"
"142",0.0319,0.887,211643,0.493,1.83e-06,0.0804,-8.447,0,0.256,83.008,0.297,4,4,"0"
"143",0.000416,0.829,180000,0.527,0.000893,0.131,-9.279,1,0.252,160.1,0.245,0,4,"0"
"144",0.0849,0.73,173053,0.433,0,0.169,-7.05,1,0.0455,94.596,0.572,2,4,"0"
"145",0.256,0.736,206667,0.719,0,0.0909,-3.839,1,0.0357,90.013,0.656,8,4,"0"
"146",0.129,0.749,190240,0.854,0,0.0262,-5.245,1,0.0503,103.952,0.842,8,4,"0"
"147",0.211,0.517,211613,0.552,0,0.0756,-9.459,0,0.517,83.548,0.127,4,4,"0"
"148",0.0224,0.787,220862,0.338,1.05e-06,0.118,-10.112,1,0.384,137.848,0.197,0,4,"0"
"149",0.0223,0.702,203760,0.635,0,0.283,-6.917,0,0.265,144.004,0.873,11,4,"0"
"150",0.119,0.623,211573,0.956,0.000227,0.617,-2.608,0,0.0753,149.958,0.739,4,4,"0"
"151",0.674,0.65,240320,0.557,0,0.11,-7.762,1,0.312,129.285,0.4,1,4,"0"
"152",0.319,0.574,179078,0.745,0,0.11,-6.663,1,0.0507,154.042,0.693,2,4,"0"
"153",0.0107,0.842,202085,0.471,0,0.154,-6.586,1,0.321,170.986,0.349,1,3,"0"
"154",0.495,0.756,188703,0.544,0.000419,0.0942,-10.746,0,0.269,146.033,0.323,0,4,"0"
"155",0.0116,0.383,223880,0.842,0,0.328,-7.119,1,0.137,194.048,0.226,0,4,"0"
"156",0.186,0.703,208330,0.736,1.92e-05,0.174,-5.709,0,0.046,119.955,0.274,4,4,"0"
"157",0.0365,0.61,216040,0.796,0,0.274,-5.431,1,0.0656,159.944,0.51,10,4,"0"
"158",0.00539,0.459,203507,0.884,0,0.107,-5.005,0,0.0644,154.868,0.615,10,4,"0"
"159",0.0348,0.777,211773,0.895,0,0.317,-4.464,1,0.0618,111.987,0.826,4,4,"0"
"160",0.654,0.611,253935,0.612,0,0.124,-9.151,0,0.434,91.47,0.291,4,4,"0"
"161",0.197,0.596,190587,0.855,0,0.11,-2.255,1,0.0474,172.082,0.811,1,4,"0"
"162",0.185,0.79,226000,0.585,0,0.292,-6.058,1,0.0348,94.072,0.585,8,4,"0"
"163",0.0719,0.558,180360,0.778,0,0.0905,-4.03,0,0.274,88.125,0.294,3,4,"0"
"164",0.0091,0.318,213019,0.838,8.51e-05,0.451,-6.039,1,0.0793,140.005,0.0668,6,4,"0"
"165",0.0242,0.854,224258,0.766,0,0.0793,-4.697,0,0.141,118.004,0.784,9,4,"0"
"166",0.0734,0.791,219333,0.779,0,0.0832,-5.972,1,0.235,110.037,0.56,7,4,"0"
"167",0.317,0.727,197133,0.599,0,0.219,-6.941,1,0.327,167.909,0.386,1,3,"0"
"168",0.0697,0.733,226581,0.676,0,0.208,-5.655,0,0.0432,97.448,0.701,10,4,"0"
"169",0.461,0.381,348853,0.484,0,0.0821,-9.858,0,0.0482,104.593,0.248,7,4,"0"
"170",0.25,0.579,334333,0.459,0,0.181,-11.083,0,0.0442,74.541,0.304,1,4,"0"
"171",0.37,0.645,272453,0.836,0,0.125,-7.23,0,0.159,123.966,0.176,2,4,"0"
"172",0.00216,0.659,216454,0.9,0,0.111,-4.856,1,0.0317,118.04,0.878,4,4,"0"
"173",0.219,0.946,246988,0.646,0,0.0643,-6.604,1,0.21,127.978,0.961,5,4,"0"
"174",0.268,0.445,251573,0.746,0.00033,0.138,-6.281,0,0.456,170.612,0.121,6,4,"0"
"175",0.00468,0.66,186467,0.75,1.3e-05,0.0737,-5.488,0,0.117,90.042,0.445,6,4,"0"
"176",0.408,0.486,273684,0.652,6.63e-05,0.077,-7.226,0,0.052,113.055,0.391,11,4,"0"
"177",0.017,0.722,155653,0.593,1.42e-06,0.067,-3.953,1,0.0269,98.982,0.326,1,4,"0"
"178",0.432,0.548,274960,0.405,0.000131,0.206,-12.701,0,0.0392,134.997,0.328,0,4,"0"
"179",0.098,0.585,260640,0.424,1.42e-05,0.125,-9.595,1,0.0724,132.878,0.211,7,3,"0"
"180",0.00661,0.631,218293,0.829,4.29e-05,0.0784,-4.094,0,0.0279,127.985,0.533,11,4,"0"
"181",0.0432,0.698,162066,0.8,1.06e-06,0.575,-6.219,1,0.0913,127.967,0.601,0,4,"0"
"182",0.101,0.42,192402,0.466,0.000345,0.103,-9.407,0,0.288,180.326,0.234,8,4,"0"
"183",0.0299,0.714,207746,0.559,0,0.088,-6.543,1,0.0515,95.979,0.411,8,4,"0"
"184",0.773,0.677,254627,0.579,0,0.11,-6.665,0,0.16,157.967,0.312,8,4,"0"
"185",0.0126,0.554,215107,0.768,7.13e-06,0.122,-5.812,0,0.127,99.679,0.324,6,4,"0"
"186",0.111,0.615,196817,0.781,0,0.373,-4.838,0,0.203,105.967,0.687,5,4,"0"
"187",0.132,0.605,253507,0.559,0,0.0955,-8.257,0,0.0271,100.042,0.271,3,4,"0"
"188",0.00236,0.648,227560,0.722,0.00611,0.141,-6.083,0,0.054,127.968,0.669,1,4,"0"
"189",0.385,0.525,194187,0.685,0,0.0731,-3.954,0,0.0351,78.003,0.54,7,4,"0"
"190",0.0365,0.663,281147,0.492,0.000473,0.582,-9.811,0,0.0526,90.976,0.32,0,4,"0"
"191",0.0247,0.61,180347,0.876,0,0.31,-4.244,1,0.0394,115.05,0.783,0,4,"0"
"192",0.000185,0.51,221716,0.833,0,0.0917,-4.271,0,0.0329,153.984,0.563,11,4,"0"
"193",0.0538,0.778,219306,0.741,2.04e-06,0.29,-4.97,0,0.0484,102.95,0.364,10,4,"0"
"194",0.0495,0.833,258688,0.874,0,0.345,-9.426,1,0.155,102.866,0.414,8,4,"0"
"195",0.0198,0.792,336960,0.503,0,0.347,-8.359,1,0.276,87.847,0.663,8,4,"0"
"196",0.122,0.762,206760,0.611,0.000315,0.141,-5.462,0,0.0876,99.934,0.386,9,4,"0"
"197",0.017,0.646,233480,0.724,1.39e-06,0.153,-6.96,1,0.0265,115.984,0.54,9,4,"0"
"198",0.00769,0.557,181400,0.909,0,0.317,-3.405,1,0.0423,152.13,0.857,11,4,"0"
"199",0.012,0.549,221466,0.663,4.63e-06,0.0751,-5.598,1,0.0291,138.02,0.553,1,4,"0"
"200",0.244,0.513,257573,0.504,0.00783,0.119,-11.133,0,0.036,131.953,0.0745,11,4,"0"
"201",0.303,0.688,136013,0.878,0,0.0775,-5.358,1,0.0384,89.989,0.895,7,4,"0"
"202",0.097,0.735,238427,0.769,0,0.081,-5.545,0,0.0335,120.001,0.0802,4,4,"0"
"203",0.35,0.691,198907,0.336,0.000684,0.119,-10.843,1,0.0392,135.954,0.613,0,4,"0"
"204",0.0752,0.504,239320,0.705,0,0.128,-8.205,0,0.364,175.483,0.584,6,4,"0"
"205",0.219,0.481,231667,0.75,1.2e-06,0.0958,-5.593,0,0.0537,169.958,0.523,6,4,"0"
"206",0.0937,0.798,263980,0.704,0,0.308,-4.317,0,0.199,116.016,0.867,10,4,"0"
"207",0.211,0.517,211613,0.552,0,0.0756,-9.459,0,0.517,83.548,0.127,4,4,"0"
"208",0.0113,0.426,247267,0.722,1.27e-06,0.262,-5.369,0,0.196,196.133,0.25,5,4,"0"
"209",0.237,0.489,229813,0.593,0,0.112,-5.579,1,0.0324,152.022,0.319,7,3,"0"
"210",0.0698,0.874,237400,0.568,1.38e-05,0.149,-5.896,0,0.224,139.995,0.46,11,4,"0"
"211",0.371,0.735,278507,0.749,0,0.47,-3.766,0,0.0874,93.718,0.373,10,4,"0"
"212",0.0869,0.551,243707,0.719,0,0.219,-5.631,1,0.0416,158.08,0.449,11,4,"0"
"213",0.679,0.733,197854,0.408,3.92e-05,0.11,-7.834,0,0.0388,94.947,0.291,7,4,"0"
"214",0.909,0.468,189769,0.693,0,0.116,-7.059,0,0.553,84.762,0.308,6,4,"0"
"215",0.0127,0.561,203053,0.756,8.34e-05,0.233,-5.056,1,0.0287,145.129,0.702,11,4,"0"
"216",0.894,0.643,168046,0.344,0.000273,0.113,-8.192,0,0.0264,90.034,0.793,2,4,"0"
"217",0.0385,0.595,220147,0.823,1.35e-06,0.0984,-5.864,1,0.0483,108.99,0.745,2,4,"0"
"218",0.0267,0.748,222200,0.767,0,0.334,-7.806,0,0.172,133.929,0.519,11,4,"0"
"219",0.487,0.679,202314,0.769,0,0.292,-3.405,1,0.0365,121.055,0.657,7,4,"0"
"220",0.822,0.513,193320,0.221,0,0.113,-10.233,1,0.0302,173.865,0.354,0,3,"0"
"221",0.0117,0.421,257200,0.791,1.48e-05,0.146,-4.998,1,0.0496,130.075,0.499,9,4,"0"
"222",0.0131,0.757,260776,0.47,0.000224,0.109,-7.722,1,0.125,88.047,0.32,2,4,"0"
"223",0.00463,0.539,211573,0.869,0,0.324,-5.341,1,0.0471,143.987,0.362,6,4,"0"
"224",0.0452,0.645,200027,0.84,0,0.327,-5.894,1,0.0518,151.94,0.805,4,4,"0"
"225",0.152,0.814,214587,0.743,0,0.163,-2.968,1,0.159,107.996,0.367,9,4,"0"
"226",0.0247,0.779,296133,0.886,0,0.21,-5.314,0,0.113,112.459,0.0796,4,3,"0"
"227",0.0159,0.74,217679,0.546,8.41e-05,0.209,-5.674,0,0.0498,130.028,0.375,7,4,"0"
"228",0.0158,0.703,157613,0.594,1.93e-05,0.0802,-6.996,1,0.268,123.234,0.451,7,5,"0"
"229",0.363,0.652,167066,0.632,1.2e-05,0.124,-6.612,0,0.0375,99.952,0.484,7,4,"0"
"230",0.0677,0.488,199747,0.709,0,0.287,-6.063,1,0.046,168.05,0.469,0,4,"0"
"231",0.0051,0.478,193640,0.929,1.03e-05,0.348,-3.192,1,0.032,142.956,0.749,10,4,"0"
"232",0.316,0.791,196954,0.764,0,0.182,-4.336,1,0.163,140.044,0.79,6,4,"0"
"233",0.0189,0.655,188493,0.632,0,0.0722,-4.802,1,0.0489,120.113,0.447,2,4,"0"
"234",0.063,0.721,256600,0.541,4.47e-06,0.165,-8.623,0,0.0659,96.046,0.263,7,4,"0"
"235",0.083,0.503,184506,0.824,0,0.21,-4.039,1,0.0524,161.981,0.448,3,4,"0"
"236",0.00407,0.434,210760,0.868,1.98e-06,0.0919,-1.208,1,0.0603,161.886,0.204,7,4,"0"
"237",0.00553,0.623,204773,0.81,5.15e-05,0.257,-4.683,1,0.0418,122.041,0.579,5,4,"0"
"238",0.0789,0.44,307640,0.884,0,0.801,-5.434,0,0.322,84.505,0.31,10,4,"0"
"239",0.0411,0.699,161907,0.543,1.26e-06,0.178,-8.879,1,0.138,130.064,0.14,0,4,"0"
"240",0.00714,0.912,225040,0.644,0,0.107,-6.632,1,0.287,96,0.492,11,4,"0"
"241",0.0938,0.343,366867,0.593,0,0.676,-7.344,1,0.0319,147.873,0.141,0,4,"0"
"242",0.378,0.68,203573,0.571,0,0.103,-7.054,1,0.222,145.021,0.0911,8,4,"0"
"243",0.401,0.543,197227,0.499,0.000101,0.125,-6.27,1,0.0256,71.038,0.36,5,1,"0"
"244",0.113,0.658,160000,0.736,0,0.0978,-6.097,0,0.308,143.966,0.804,9,4,"0"
"245",0.341,0.493,201980,0.636,0,0.201,-5.894,1,0.049,120.136,0.228,10,4,"0"
"246",0.0846,0.717,200733,0.455,0,0.11,-8.303,1,0.0276,127.81,0.389,5,4,"0"
"247",0.0165,0.543,314053,0.667,2.69e-05,0.15,-7.333,1,0.0633,162.067,0.196,8,4,"0"
"248",0.19,0.735,275840,0.41,0,0.341,-8.735,0,0.2,114.812,0.164,11,4,"0"
"249",0.299,0.51,178320,0.602,0,0.126,-6.317,1,0.0616,148.077,0.308,3,4,"0"
"250",0.375,0.655,184227,0.782,0,0.317,-4.789,1,0.185,79.427,0.832,1,4,"0"
"251",0.093,0.628,197267,0.593,1.65e-06,0.096,-5.036,1,0.0323,125.026,0.104,8,4,"0"
"252",0.329,0.743,181933,0.571,0,0.522,-8.038,1,0.505,172.056,0.571,11,4,"0"
"253",0.792,0.671,184550,0.36,3.13e-06,0.0967,-11.696,1,0.0367,98.034,0.335,2,4,"0"
"254",0.41,0.695,234507,0.869,0,0.237,-5.066,1,0.0483,124.989,0.58,8,4,"0"
"255",0.0548,0.723,228280,0.613,0.000263,0.188,-5.657,0,0.137,150.001,0.506,10,4,"0"
"256",0.0263,0.841,210200,0.516,0.00072,0.111,-7.461,0,0.118,145.995,0.556,11,4,"0"
"257",0.0428,0.667,230693,0.581,0,0.183,-5.164,0,0.323,110.953,0.368,0,4,"0"
