"","acousticness","danceability","duration_ms","energy","instrumentalness","liveness","loudness","mode","speechiness","tempo","valence","key","time_signature","Class"
"30",0.0868,0.839,189050,0.902,0.00257,0.272,-3.612,0,0.0536,114.953,0.639,1,4,"0"
"31",0.195,0.525,293120,0.681,0,0.141,-4.158,0,0.0683,151.875,0.437,6,3,"0"
"32",0.0186,0.509,211512,0.482,0,0.238,-6.965,1,0.176,101.042,0.301,7,4,"0"
"33",0.0487,0.81,270120,0.721,0,0.0886,-4.964,0,0.265,101.997,0.552,9,4,"0"
"34",0.103,0.477,184707,0.952,2.38e-06,0.441,-3.715,1,0.0402,170.099,0.867,4,4,"0"
"35",0.302,0.497,203373,0.312,0,0.0968,-9.088,0,0.0269,105.036,0.177,11,4,"0"
"36",0.365,0.53,234840,0.753,4.19e-05,0.269,-5.551,1,0.0346,123.979,0.38,0,4,"0"
"37",0.399,0.554,192707,0.651,0.000418,0.208,-8.193,1,0.0419,107.912,0.581,1,4,"0"
"38",0.623,0.752,233280,0.543,0.0706,0.107,-9.483,1,0.0398,126.001,0.282,1,4,"0"
"39",0.254,0.527,269947,0.662,0,0.113,-5.75,1,0.318,171.439,0.121,11,4,"0"
"40",0.27,0.67,254147,0.348,0,0.104,-12.229,1,0.138,113.306,0.804,0,5,"0"
"41",0.0728,0.596,234547,0.85,0,0.26,-5.402,1,0.0452,119.985,0.386,9,4,"0"
"42",0.187,0.881,266067,0.622,0,0.103,-4.149,1,0.215,91.989,0.633,1,4,"0"
"43",0.103,0.45,227987,0.795,0,0.166,-4.249,1,0.0355,151.884,0.364,10,4,"0"
"44",0.00544,0.499,250533,0.822,0.000197,0.272,-7.122,1,0.049,86.481,0.499,4,4,"0"
"45",0.0499,0.672,235947,0.605,0,0.357,-5.353,1,0.0378,134.015,0.297,7,3,"0"
"46",0.0219,0.76,189399,0.886,7.43e-06,0.623,-5.356,0,0.0258,123.002,0.78,9,4,"0"
"47",0.00433,0.536,228133,0.768,0,0.114,-5.948,0,0.0347,77.217,0.545,10,4,"0"
"48",0.0729,0.41,216840,0.637,3.77e-05,0.732,-6.673,1,0.0327,77.398,0.238,9,4,"0"
"49",0.0886,0.663,207347,0.53,0,0.154,-9.763,1,0.0301,109.003,0.269,1,4,"0"
"50",0.396,0.507,195480,0.805,1.16e-06,0.106,-4.611,0,0.0867,167.983,0.513,9,4,"0"
"51",0.0049,0.539,221387,0.848,0,0.272,-5.081,0,0.0521,124.045,0.387,11,4,"0"
"52",0.0057,0.671,230907,0.777,0.0011,0.0783,-4.322,1,0.046,99.98,0.289,2,4,"0"
"53",0.0331,0.536,225067,0.825,0,0.104,-6.356,1,0.0661,109.015,0.662,9,3,"0"
"54",0.000704,0.657,190186,0.827,0.00534,0.065,-4.036,1,0.0734,145.889,0.69,5,4,"0"
"55",0.114,0.51,216253,0.905,3.01e-06,0.143,-2.913,1,0.0289,156.06,0.796,3,4,"0"
"56",0.0192,0.766,296520,0.739,0.0794,0.229,-10.364,1,0.0805,118.005,0.185,1,4,"0"
"57",0.00535,0.584,195973,0.866,2.92e-05,0.0858,-5.511,1,0.0419,118.005,0.499,10,4,"0"
"58",0.221,0.571,249040,0.614,0,0.137,-9.834,0,0.0461,133.984,0.0853,7,4,"0"
"59",0.115,0.647,228907,0.586,1.69e-06,0.121,-6.883,1,0.0313,87.994,0.165,0,4,"0"
"60",0.112,0.495,267933,0.589,0,0.0688,-4.747,1,0.0274,82.002,0.401,0,4,"0"
"61",0.273,0.587,217839,0.912,0,0.36,-3.735,1,0.0826,160.035,0.874,8,4,"0"
"62",0.0269,0.704,196853,0.604,0,0.0835,-4.865,1,0.0308,115.48,0.478,1,4,"0"
"63",0.00701,0.578,199080,0.866,0,0.257,-3.804,1,0.0619,128.038,0.619,1,4,"0"
"64",0.00124,0.454,202067,0.708,0.000181,0.0679,-4.526,0,0.0675,192.18,0.483,10,4,"0"
"65",0.331,0.65,216493,0.459,0,0.115,-7.101,0,0.0421,144.013,0.159,0,4,"0"
"66",0.241,0.639,234413,0.659,8.33e-06,0.484,-7.273,1,0.215,136.801,0.457,8,4,"0"
"67",0.564,0.801,293040,0.543,0,0.116,-9.236,1,0.091,133.982,0.534,5,4,"0"
"68",0.254,0.511,262133,0.687,2.49e-06,0.108,-4.328,1,0.0326,139.995,0.172,1,4,"0"
"69",0.0175,0.886,207784,0.529,0,0.0997,-5.766,0,0.0383,99.023,0.262,5,4,"0"
"70",0.0284,0.508,225920,0.703,0.00243,0.282,-8.336,0,0.257,86.604,0.298,3,4,"0"
"71",0.0305,0.676,203908,0.926,0.000658,0.0771,-2.244,0,0.0425,124.019,0.818,0,4,"0"
"72",0.0326,0.657,217413,0.674,1.88e-05,0.0947,-5.273,1,0.0319,106.005,0.336,1,4,"0"
"73",0.0894,0.69,235012,0.937,0.000104,0.0532,-5.393,1,0.0642,122.951,0.794,10,4,"0"
"74",0.12,0.658,204893,0.913,0,0.0506,-5.029,1,0.0511,87.967,0.864,1,4,"0"
"75",0.0752,0.504,239320,0.705,0,0.128,-8.205,0,0.364,175.483,0.584,6,4,"0"
"76",0.104,0.584,232507,0.608,0.000249,0.113,-8.438,1,0.0352,94.976,0.0633,1,4,"0"
"77",0.0119,0.632,278627,0.727,7.64e-05,0.0678,-11.209,0,0.0438,124.919,0.499,11,4,"0"
"78",0.0372,0.719,237627,0.671,8.21e-06,0.12,-6.279,1,0.0336,130.027,0.786,8,4,"0"
"79",0.0649,0.709,244133,0.638,0,0.0969,-4.3,1,0.0405,141.994,0.468,1,4,"0"
"80",0.791,0.618,404480,0.239,0,0.1,-8.371,0,0.0274,96.846,0.327,8,3,"0"
"81",0.868,0.548,186027,0.206,0,0.119,-11.58,1,0.0252,79.34,0.287,7,4,"0"
"82",0.00412,0.925,231067,0.519,0,0.0971,-6.055,1,0.104,120.08,0.247,8,4,"0"
"83",0.00253,0.594,231000,0.8,0.00244,0.117,-5.56,1,0.0377,95.036,0.473,7,4,"0"
"84",0.953,0.399,170964,0.181,0,0.317,-9.409,1,0.0416,145.512,0.318,5,4,"0"
"85",0.67,0.529,448093,0.445,0.032,0.106,-7.156,1,0.0275,124.166,0.179,5,4,"0"
"86",0.302,0.696,292987,0.521,0,0.0565,-8.465,0,0.332,100,0.458,10,4,"0"
"87",0.0296,0.667,175093,0.954,0,0.331,-3.462,1,0.0817,114,0.807,2,4,"0"
"88",0.932,0.612,213827,0.28,0,0.088,-8.648,1,0.0434,72.795,0.387,0,4,"0"
"89",0.0189,0.666,221402,0.78,1.01e-06,0.0635,-5.847,1,0.048,154.056,0.923,2,4,"0"
"90",0.134,0.342,286653,0.2,0.000153,0.341,-13.569,1,0.0324,133.113,0.0743,4,4,"0"
"91",0.763,0.707,275227,0.709,0,0.274,-3.979,0,0.34,89.094,0.501,11,4,"0"
"92",0.305,0.681,219160,0.795,9.41e-06,0.109,-6.652,1,0.049,135.939,0.64,6,4,"0"
"93",0.042,0.687,195418,0.625,0,0.151,-6.942,0,0.0284,104.027,0.866,1,4,"0"
"94",0.0964,0.592,178840,0.959,0,0.78,-2.531,1,0.0563,163.913,0.853,9,4,"0"
"95",0.107,0.584,198227,0.771,0,0.0844,-5.322,1,0.0514,184.114,0.686,7,4,"0"
"96",0.477,0.712,218228,0.763,0.00118,0.114,-6.254,1,0.0867,142.031,0.503,7,4,"0"
"97",0.0777,0.573,223347,0.543,0,0.199,-5.357,0,0.0398,143.916,0.308,8,4,"0"
"98",0.106,0.616,190185,0.432,0,0.132,-9.546,1,0.133,84.778,0.302,7,4,"0"
"99",0.318,0.656,300387,0.855,0,0.257,-4.282,1,0.212,140.057,0.507,6,4,"0"
"100",0.0233,0.756,273279,0.598,0,0.0914,-6.285,0,0.0637,95.498,0.731,11,4,"0"
"101",0.877,0.713,176533,0.258,0.00606,0.0967,-14.59,1,0.0384,98.805,0.56,9,4,"0"
"102",0.0159,0.799,238800,0.63,0,0.453,-9.279,1,0.0748,103.647,0.772,0,4,"0"
"103",0.0118,0.688,202533,0.551,0.226,0.102,-5.49,0,0.0315,99.964,0.274,10,4,"0"
"104",0.375,0.655,184227,0.782,0,0.317,-4.789,1,0.185,79.427,0.832,1,4,"0"
"105",0.0338,0.599,259080,0.756,2.06e-05,0.174,-4.457,1,0.0363,107.995,0.282,8,4,"0"
"106",0.165,0.855,226800,0.664,3.97e-05,0.0937,-7.11,0,0.0607,98.015,0.626,9,4,"0"
"107",0.00651,0.646,240373,0.582,0,0.0526,-12.565,1,0.029,115.399,0.336,0,4,"0"
"108",0.223,0.67,182400,0.737,0,0.325,-6.794,1,0.0434,92.983,0.754,9,4,"0"
"109",0.901,0.355,253747,0.253,0,0.106,-9.7,0,0.0266,73.136,0.266,0,4,"0"
"110",0.116,0.685,201893,0.783,0,0.194,-4.152,1,0.0276,90.008,0.525,11,4,"0"
"111",0.279,0.834,222707,0.779,0,0.121,-1.075,0,0.224,130.002,0.391,4,4,"0"
"112",0.0734,0.678,214720,0.933,0,0.0863,-4.959,1,0.14,120.572,0.336,2,4,"0"
"113",0.126,0.783,186373,0.662,0,0.101,-6.124,1,0.0415,96.987,0.523,7,4,"0"
"114",0.0996,0.516,192160,0.953,0,0.349,-3.828,1,0.0624,171.971,0.852,9,4,"0"
"115",0.0283,0.572,237248,0.499,0,0.213,-5.237,1,0.0311,101.593,0.108,2,4,"0"
"116",0.22,0.681,248360,0.582,0,0.119,-7.76,0,0.0313,124.038,0.221,6,4,"0"
"117",0.0014,0.565,229040,0.862,0,0.105,-3.715,1,0.0326,122.994,0.647,4,4,"0"
"118",0.159,0.939,145787,0.659,0,0.276,-6.124,1,0.249,111.999,0.681,7,4,"0"
"119",0.00348,0.858,210557,0.665,0,0.094,-2.907,1,0.101,146.031,0.237,2,4,"0"
"120",0.0136,0.921,160383,0.525,0,0.313,-8.186,1,0.413,130.747,0.794,11,4,"0"
"121",0.00219,0.491,245467,0.885,0,0.0741,-4.121,1,0.0395,166.992,0.641,3,4,"0"
"122",0.21,0.767,211859,0.671,1.12e-05,0.129,-6.416,0,0.142,128.072,0.474,9,4,"0"
"123",0.00229,0.524,196053,0.831,0,0.171,-4.174,1,0.036,115.067,0.299,2,4,"0"
"124",0.0183,0.674,265600,0.779,7.35e-06,0.474,-5.779,1,0.0509,109.933,0.732,0,4,"0"
"125",0.857,0.407,229400,0.147,2.89e-06,0.0913,-8.822,1,0.0355,141.284,0.0765,2,3,"0"
"126",0.0826,0.78,201600,0.45,0,0.0809,-9.539,1,0.0465,95.486,0.178,1,4,"0"
"127",0.0358,0.79,212600,0.626,2.23e-06,0.309,-4.733,1,0.031,117.015,0.664,7,4,"0"
"128",0.113,0.588,202827,0.716,4.14e-06,0.0537,-6.247,1,0.053,195.936,0.61,0,4,"0"
"129",0.0612,0.556,220440,0.688,0.00256,0.112,-7.328,1,0.0856,140.011,0.459,8,4,"0"
"130",0.0795,0.65,211933,0.793,1.3e-05,0.168,-6.083,1,0.185,170.101,0.29,7,4,"0"
"131",0.0476,0.733,182960,0.589,5.85e-06,0.0366,-7.37,1,0.1,170.097,0.867,7,4,"0"
"132",0.103,0.45,227987,0.795,0,0.166,-4.249,1,0.0355,151.884,0.364,10,4,"0"
"133",0.0242,0.555,201679,0.861,0,0.114,-3.884,1,0.0374,98,0.775,7,4,"0"
"134",0.00107,0.557,235800,0.828,1.48e-05,0.34,-6.848,1,0.0388,92.002,0.307,7,4,"0"
"135",0.0861,0.845,251987,0.721,0.00859,0.082,-4.188,0,0.0464,122.958,0.188,7,4,"0"
"136",0.726,0.863,202320,0.484,0,0.14,-6.611,1,0.288,95.034,0.211,9,4,"0"
"137",0.182,0.874,216248,0.706,0,0.334,-5.132,1,0.207,89.968,0.895,1,4,"0"
"138",0.0125,0.843,146064,0.286,1.69e-06,0.0681,-10.575,1,0.352,120.06,0.265,1,4,"0"
"139",0.073,0.71,273353,0.497,0,0.136,-8.027,0,0.138,106.071,0.412,1,4,"0"
"140",0.0161,0.513,190587,0.803,0,0.667,-4.45,1,0.0777,156.038,0.746,0,4,"0"
"141",0.0317,0.699,206167,0.529,3.59e-05,0.285,-7.548,1,0.0487,119.987,0.121,2,4,"0"
"142",0.013,0.573,225867,0.438,0.0867,0.117,-9.306,1,0.0449,165.997,0.133,8,4,"0"
"143",0.0529,0.644,278067,0.581,0,0.0611,-7.688,0,0.0505,133.965,0.586,8,3,"0"
"144",0.0317,0.95,134667,0.707,0,0.092,-5.826,1,0.166,129.993,0.877,7,4,"0"
"145",0.571,0.454,177347,0.344,3.97e-06,0.0827,-9.332,1,0.0287,126.334,0.175,7,4,"0"
"146",0.00621,0.813,171413,0.872,0,0.0498,-5.224,1,0.107,103.016,0.736,9,4,"0"
"147",0.0051,0.478,193640,0.929,1.03e-05,0.348,-3.192,1,0.032,142.956,0.749,10,4,"0"
"148",0.0261,0.604,209086,0.692,0,0.0515,-5.267,0,0.333,159.952,0.592,11,4,"0"
"149",0.273,0.84,337640,0.483,0,0.111,-8.838,0,0.157,91.992,0.198,10,4,"0"
"150",0.0148,0.756,255484,0.507,0,0.0803,-8.156,0,0.037,124.006,0.09,7,4,"0"
"151",0.221,0.875,261133,0.531,0,0.0498,-6.046,1,0.0585,103.965,0.22,2,4,"0"
"152",0.0544,0.411,217160,0.903,0,0.104,-2.948,1,0.144,180.078,0.614,2,4,"0"
"153",0.0527,0.68,169587,0.888,2.82e-06,0.0575,-5.308,1,0.055,90.076,0.484,9,4,"0"
"154",0.0611,0.675,238800,0.394,0,0.214,-8.539,1,0.133,104.987,0.405,8,4,"0"
"155",0.0722,0.45,221080,0.87,0.000725,0.108,-4.184,1,0.0317,151.896,0.343,1,4,"0"
"156",0.0953,0.704,201600,0.732,0,0.127,-3.553,1,0.0752,120.995,0.791,7,4,"0"
"157",0.405,0.691,187826,0.492,0,0.0955,-10.815,0,0.196,92.019,0.54,4,4,"0"
"158",0.572,0.614,230867,0.677,1.92e-05,0.22,-8.673,1,0.0371,86.476,0.637,6,4,"0"
"159",0.219,0.481,231667,0.75,1.2e-06,0.0958,-5.593,0,0.0537,169.958,0.523,6,4,"0"
"160",0.00512,0.439,254467,0.754,7.45e-06,0.186,-5.566,1,0.0323,205.958,0.668,9,4,"0"
"161",0.00172,0.462,218867,0.977,0,0.352,-3.805,1,0.045,154.038,0.746,0,4,"0"
"162",0.0151,0.616,204467,0.83,7.44e-06,0.102,-4.757,1,0.034,115.01,0.732,0,4,"0"
"163",0.0143,0.855,226107,0.968,0.0025,0.0988,-3.278,1,0.157,103.005,0.798,1,4,"0"
"164",0.462,0.697,173631,0.877,0.00943,0.083,-4.465,1,0.0462,101.99,0.802,3,4,"0"
"165",0.0304,0.777,197813,0.482,0,0.573,-5.691,1,0.0366,95.077,0.196,10,4,"0"
"166",0.000295,0.562,207173,0.644,0.721,0.33,-10.283,1,0.0384,158.005,0.729,10,4,"0"
"167",0.165,0.714,224227,0.933,0,0.111,-3.714,1,0.0571,120.019,0.714,7,4,"0"
"168",0.0339,0.447,224067,0.896,0,0.882,-5.57,1,0.173,173.852,0.533,9,4,"0"
"169",0.00776,0.426,268000,0.615,8.16e-06,0.0456,-8.048,1,0.164,169.478,0.186,2,4,"0"
"170",0.115,0.951,214653,0.53,0.179,0.17,-6.594,0,0.178,109.979,0.699,5,4,"0"
"171",0.00413,0.653,202805,0.718,0,0.0537,-5.232,0,0.213,82.034,0.216,3,4,"0"
"172",0.0335,0.836,112941,0.409,1.78e-05,0.112,-10.184,1,0.311,136.043,0.567,1,4,"0"
"173",0.658,0.348,200013,0.408,0.00241,0.348,-7.353,1,0.0364,143.503,0.408,4,4,"0"
"174",0.0644,0.667,219320,0.538,0,0.0928,-6.294,1,0.0953,91.296,0.527,11,4,"0"
"175",0.135,0.711,207533,0.833,0,0.301,-4.818,1,0.154,106.094,0.545,7,4,"0"
"176",7.95e-05,0.706,220227,0.841,0,0.0688,-3.956,1,0.0418,132.032,0.861,7,4,"0"
"177",0.0649,0.628,204333,0.87,4.15e-05,0.349,-4.683,1,0.0455,119.975,0.622,9,4,"0"
"178",0.379,0.64,249626,0.782,0,0.109,-4.177,0,0.189,97.516,0.825,5,4,"0"
"179",0.0183,0.894,250373,0.791,0,0.0388,-4.699,1,0.112,105.018,0.583,2,4,"0"
"180",0.0823,0.612,239919,0.759,1.58e-06,0.0917,-6.553,1,0.0432,103.967,0.297,11,4,"0"
"181",0.0195,0.706,223413,0.912,0,0.232,-4.44,0,0.0565,128.004,0.925,8,4,"0"
"182",0.403,0.753,203467,0.801,0,0.128,-3.215,1,0.0296,128.011,0.794,4,4,"0"
"183",0.0929,0.639,179800,0.875,0,0.296,-5.793,1,0.0372,117.028,0.892,7,4,"0"
"184",0.022,0.81,209119,0.687,0.00868,0.211,-6.923,0,0.0635,120.985,0.69,4,4,"0"
"185",0.00689,0.717,224933,0.862,0,0.321,-4.736,1,0.054,130.021,0.52,8,4,"0"
"186",0.399,0.587,221173,0.559,6.69e-06,0.0992,-7.742,1,0.0321,92.036,0.19,1,4,"0"
"187",0.0318,0.56,232107,0.809,0,0.166,-5.327,1,0.0358,127.914,0.563,11,4,"0"
"188",0.546,0.654,233733,0.578,0,0.112,-6.897,1,0.449,143.867,0.233,6,4,"0"
"189",0.0983,0.466,191573,0.702,1.29e-05,0.242,-4.308,1,0.032,150.309,0.47,0,4,"0"
"190",0.266,0.934,201933,0.798,4.54e-05,0.0962,-5.665,1,0.0849,120.162,0.895,0,4,"0"
"191",0.0311,0.654,211960,0.726,6.35e-05,0.0618,-3.803,0,0.0401,103.987,0.728,10,4,"0"
"192",0.031,0.473,221413,0.82,1.55e-05,0.0414,-5.702,1,0.0408,84.893,0.678,8,4,"0"
"193",0.0847,0.841,243837,0.728,0,0.149,-3.37,1,0.0484,130.049,0.43,7,4,"0"
"194",0.101,0.769,243333,0.616,0,0.174,-2.882,1,0.0403,144.01,0.0889,8,4,"0"
"195",0.0111,0.596,206567,0.815,0,0.174,-5.668,0,0.0755,165.015,0.459,6,4,"0"
"196",0.00155,0.642,190014,0.819,0.00144,0.197,-5.459,1,0.0313,112.004,0.359,2,4,"0"
"197",0.0623,0.792,186507,0.73,2.66e-05,0.089,-5.376,1,0.0698,128.029,0.616,11,4,"0"
"198",0.0384,0.72,175427,0.791,0,0.157,-4.689,1,0.124,102.071,0.756,1,4,"0"
"199",0.0208,0.56,220907,0.933,0,0.404,-2.969,1,0.0384,132.083,0.72,8,4,"0"
"200",0.000668,0.493,202496,0.956,0,0.416,-4.221,0,0.138,160.006,0.47,1,4,"0"
"201",0.139,0.697,200453,0.775,0,0.0737,-4.106,1,0.0636,90.015,0.822,10,4,"0"
"202",0.534,0.895,118302,0.109,0.549,0.106,-13.853,0,0.0996,134.067,0.546,0,4,"0"
"203",0.00682,0.544,193733,0.774,0,0.135,-4.21,0,0.0339,174.121,0.522,5,4,"0"
"204",0.344,0.527,191040,0.902,4.63e-05,0.0669,-5.352,1,0.0601,181.964,0.709,6,4,"0"
"205",0.252,0.774,175885,0.891,0,0.374,-4.241,1,0.188,79.991,0.612,10,4,"0"
"206",0.261,0.675,226507,0.545,0,0.162,-5.614,0,0.0443,60.048,0.445,7,4,"0"
"207",0.363,0.508,224960,0.896,0.000198,0.156,-5.554,1,0.0663,183.999,0.76,9,4,"0"
"208",0.328,0.67,231907,0.476,0,0.104,-6.253,0,0.0406,96.975,0.235,9,4,"0"
"209",0.22,0.805,242983,0.33,0,0.105,-8.712,0,0.1,121.97,0.211,1,4,"0"
"210",0.25,0.634,198800,0.729,0,0.483,-6.15,0,0.0984,128.075,0.651,7,4,"0"
"211",0.0832,0.51,226867,0.898,0,0.071,-3.15,1,0.0696,144.056,0.596,11,4,"0"
"212",0.0319,0.658,233507,0.408,0,0.0906,-9.806,1,0.492,192.921,0.155,4,4,"0"
"213",0.0175,0.764,198907,0.547,0.000161,0.23,-8.6,1,0.0576,89.993,0.402,0,4,"0"
"214",0.0118,0.897,223120,0.43,0,0.0473,-12.759,1,0.0551,121.987,0.964,7,4,"0"
"215",0.000833,0.622,224874,0.594,3.24e-06,0.114,-7.184,0,0.0352,91.961,0.0392,4,4,"0"
"216",0.245,0.526,188147,0.872,0,0.243,-5.079,1,0.0428,153.929,0.583,7,4,"0"
"217",0.0173,0.378,180421,0.914,0,0.281,-4.656,1,0.0955,174.94,0.383,9,4,"0"
"218",0.0629,0.673,194240,0.902,0.000174,0.0552,-2.378,1,0.0347,100.016,0.521,2,4,"0"
"219",0.158,0.741,188320,0.699,0,0.137,-7.467,1,0.441,143.936,0.268,1,4,"0"
"220",0.129,0.456,252653,0.342,0,0.124,-8.162,0,0.0283,84.087,0.224,11,4,"0"
"221",0.000426,0.843,170933,0.748,0,0.106,-3.924,0,0.052,142.015,0.364,6,4,"0"
"222",0.0841,0.876,340413,0.63,0,0.0838,-4.992,1,0.135,131.033,0.316,2,4,"0"
"223",0.379,0.601,272267,0.633,0,0.12,-7.376,1,0.0326,138.399,0.478,4,4,"0"
"224",0.15,0.59,199520,0.664,0,0.0704,-4.502,1,0.0402,85.028,0.289,2,4,"0"
"225",0.0328,0.726,173720,0.889,0,0.0925,-3.655,1,0.0429,96.024,0.649,0,4,"0"
"226",0.0933,0.539,203120,0.858,0,0.128,-5.099,1,0.0458,140.889,0.607,2,4,"0"
"227",0.071,0.66,214533,0.61,0,0.11,-4.999,1,0.0314,114.05,0.138,10,4,"0"
"228",0.000175,0.537,127427,0.624,2.2e-06,0.116,-8.794,1,0.325,102.315,0.409,11,4,"0"
"229",0.0524,0.704,159827,0.767,0.000469,0.361,-5.708,1,0.0398,120.035,0.889,6,4,"0"
"230",0.00879,0.592,222520,0.935,0.0154,0.132,-4.317,0,0.0581,125.013,0.567,6,4,"0"
"231",0.0257,0.619,207428,0.938,1.39e-05,0.128,-5.245,1,0.35,94.38,0.601,5,4,"0"
"232",0.0388,0.524,229149,0.864,0,0.144,-3.434,1,0.0655,126.954,0.341,0,4,"0"
"233",0.918,0.606,213173,0.288,0,0.0967,-13.632,0,0.0849,187.762,0.752,4,4,"0"
"234",0.0293,0.726,233902,0.769,0.0101,0.104,-5.043,1,0.123,97.985,0.733,6,4,"0"
"235",0.691,0.505,196893,0.522,2.78e-06,0.111,-7.586,1,0.39,172.059,0.381,9,4,"0"
"236",0.053,0.772,271120,0.667,2.87e-06,0.0416,-6.429,1,0.0401,135.031,0.867,7,4,"0"
"237",0.557,0.634,195081,0.676,0,0.11,-3.666,0,0.0631,182.041,0.708,5,4,"0"
"238",0.64,0.589,280853,0.227,0.00469,0.0248,-16.67,1,0.0498,74.993,0.182,2,4,"0"
"239",0.464,0.552,314280,0.637,1.63e-05,0.136,-6.568,1,0.0445,97.97,0.333,5,4,"0"
"240",0.00898,0.629,179293,0.808,9.06e-06,0.0751,-4.125,1,0.0269,110.001,0.773,9,4,"0"
"241",0.237,0.524,254493,0.417,1.19e-06,0.139,-9.283,0,0.0578,93.59,0.109,1,4,"0"
"242",0.393,0.602,200187,0.707,0,0.165,-4.097,1,0.302,75.09,0.554,11,4,"0"
"243",0.0894,0.64,189840,0.924,3.92e-06,0.0971,-5.577,1,0.185,99.959,0.776,0,4,"0"
"244",0.0448,0.635,233077,0.795,1.48e-05,0.119,-5.089,0,0.0917,103.951,0.404,1,4,"0"
"245",0.033,0.72,166387,0.608,0,0.0696,-7.333,0,0.0558,98.953,0.467,1,4,"0"
"246",0.0124,0.412,229467,0.919,0.0601,0.424,-7.291,1,0.184,166.367,0.572,5,4,"0"
"247",0.00204,0.58,228840,0.89,6.66e-06,0.324,-4.272,1,0.0364,107.037,0.511,2,4,"0"
"248",0.105,0.731,218573,0.572,0.00012,0.133,-7.889,0,0.0445,154.038,0.947,6,4,"0"
"249",0.143,0.479,220199,0.87,0,0.129,-5.739,1,0.0442,170.047,0.537,7,4,"0"
"250",0.00348,0.929,290227,0.65,0,0.308,-2.882,1,0.0858,112.249,0.655,7,4,"0"
"251",0.272,0.232,251480,0.528,1.73e-05,0.1,-7.077,1,0.0328,108.977,0.0948,0,4,"0"
"252",0.000748,0.654,262200,0.828,0,0.118,-4.795,1,0.0376,124.997,0.569,10,4,"0"
"253",0.034,0.818,225983,0.803,0,0.153,-4.282,1,0.0797,106.97,0.632,1,4,"0"
"254",0.0076,0.555,234693,0.834,0,0.08,-4.697,1,0.0729,125.809,0.467,7,4,"0"
"255",0.0296,0.412,319467,0.441,0.0726,0.306,-11.523,0,0.291,185.571,0.174,11,4,"0"
