"","acousticness","danceability","duration_ms","energy","instrumentalness","liveness","loudness","mode","speechiness","tempo","valence","key","time_signature","Class"
"25",0.109,0.501,195707,0.519,0,0.454,-5.88,0,0.0409,133.99,0.168,4,4,"0"
"26",0.0312,0.618,180520,0.727,0,0.196,-7.224,0,0.208,164.992,0.401,3,4,"0"
"27",0.136,0.906,235040,0.444,6.44e-05,0.173,-8.692,0,0.384,140.063,0.678,4,4,"0"
"28",0.0158,0.552,189467,0.893,0,0.105,-4.593,1,0.0383,163.948,0.777,0,4,"0"
"29",0.187,0.852,195840,0.773,3.05e-05,0.159,-2.921,0,0.0776,102.034,0.907,8,4,"0"
"30",0.081,0.49,170440,0.88,0,0.103,-5.185,1,0.0731,91.93,0.493,7,4,"0"
"31",0.00609,0.636,193253,0.836,0.000157,0.0828,-3.004,1,0.0427,139.956,0.715,8,4,"0"
"32",0.14,0.691,181200,0.624,0,0.168,-5.874,1,0.027,101.988,0.662,7,4,"0"
"33",0.173,0.315,175517,0.563,0.000242,0.0673,-9.671,1,0.354,179.484,0.147,9,4,"0"
"34",0.116,0.685,201893,0.783,0,0.194,-4.152,1,0.0276,90.008,0.525,11,4,"0"
"35",0.051,0.766,165600,0.64,0,0.237,-8.899,1,0.0345,100.044,0.67,0,4,"0"
"36",0.114,0.638,245604,0.6,0,0.187,-5.84,0,0.0438,101.981,0.0399,1,4,"0"
"37",0.0244,0.636,273803,0.953,0.0164,0.108,-3.74,1,0.0353,142.011,0.397,2,4,"0"
"38",0.215,0.678,208120,0.317,4.31e-05,0.101,-9.427,1,0.0583,140.009,0.16,8,4,"0"
"39",0.592,0.588,242081,0.471,0.00146,0.0733,-7.287,1,0.0577,152.881,0.209,0,4,"0"
"40",0.199,0.743,326933,0.359,0.00611,0.137,-10.401,1,0.0794,160.083,0.587,1,4,"0"
"41",0.556,0.681,218986,0.335,0,0.104,-8.479,1,0.0489,73.762,0.349,3,4,"0"
"42",0.0541,0.789,142907,0.53,0,0.164,-6.2,1,0.293,75.515,0.367,2,4,"0"
"43",0.054,0.651,194893,0.808,0,0.0482,-4.731,0,0.0435,100.993,0.858,1,4,"0"
"44",0.562,0.822,198001,0.544,2.4e-05,0.144,-6.797,1,0.0332,122.047,0.861,0,4,"0"
"45",0.0231,0.392,243253,0.825,2.25e-06,0.0972,-2.068,0,0.0535,98.959,0.482,0,4,"0"
"46",0.33,0.736,219080,0.449,0.000162,0.0898,-11.462,0,0.425,80.126,0.326,1,4,"0"
"47",0.0847,0.841,243837,0.728,0,0.149,-3.37,1,0.0484,130.049,0.43,7,4,"0"
"48",0.0143,0.743,219512,0.651,0,0.079,-5.974,1,0.0646,82.022,0.467,6,4,"0"
"49",0.00479,0.804,251333,0.56,0,0.164,-6.682,1,0.185,85.023,0.272,8,4,"0"
"50",0.0165,0.653,199213,0.73,1.4e-06,0.0894,-8.018,1,0.0378,85.015,0.615,2,4,"0"
"51",0.049,0.477,194560,0.672,0,0.355,-5.234,1,0.0306,139.864,0.263,1,4,"0"
"52",0.124,0.521,176987,0.805,0.000219,0.33,-4.481,1,0.0289,141.967,0.527,9,4,"0"
"53",0.0026,0.552,226787,0.742,5.93e-05,0.128,-6.935,0,0.0649,131.994,0.43,5,4,"0"
"54",0.00908,0.703,163340,0.709,0,0.127,-6.452,1,0.402,140.998,0.569,9,4,"0"
"55",0.0604,0.67,222041,0.838,0.000611,0.159,-4.031,1,0.0362,104.998,0.717,0,4,"0"
"56",0.293,0.646,247867,0.703,0,0.235,-3.344,0,0.0689,99.122,0.689,11,4,"0"
"57",0.198,0.627,220293,0.812,0,0.212,-4.215,1,0.0358,123.071,0.504,6,4,"0"
"58",0.0665,0.485,211767,0.834,0,0.28,-5.413,1,0.0715,90.933,0.659,9,4,"0"
"59",0.125,0.497,191827,0.805,0,0.167,-3.995,1,0.0332,166.048,0.696,11,4,"0"
"60",0.358,0.894,216520,0.284,0.000487,0.11,-13.002,0,0.33,138.944,0.413,11,4,"0"
"61",0.612,0.59,219560,0.578,0.000162,0.0837,-5.798,0,0.0528,81.663,0.264,10,4,"0"
"62",0.261,0.569,184000,0.761,6.71e-06,0.0748,-6.071,0,0.475,180.122,0.325,5,4,"0"
"63",0.326,0.619,206400,0.539,0,0.106,-5.688,0,0.0409,112.006,0.39,1,4,"0"
"64",0.222,0.63,228827,0.815,0,0.091,-4.265,1,0.152,88.357,0.813,2,4,"0"
"65",0.241,0.487,272187,0.366,0,0.126,-9.405,0,0.0531,68.191,0.161,8,5,"0"
"66",0.014,0.639,253200,0.749,3.52e-05,0.154,-7.327,1,0.0297,113.033,0.648,6,4,"0"
"67",0.278,0.782,163893,0.751,0,0.0367,-7.023,1,0.28,135.277,0.688,5,4,"0"
"68",0.00181,0.594,231860,0.946,1.04e-06,0.923,-3.408,1,0.126,110.024,0.665,8,4,"0"
"69",0.097,0.662,194080,0.586,0.00272,0.115,-8.821,1,0.0307,90,0.296,0,4,"0"
"70",0.737,0.526,247555,0.406,0.000409,0.114,-10.323,1,0.103,119.388,0.174,0,4,"0"
"71",0.0575,0.943,180748,0.495,0,0.0952,-5.964,0,0.18,129.971,0.573,6,4,"0"
"72",0.00383,0.647,198774,0.932,1.5e-06,0.0574,-3.515,1,0.0824,114.991,0.374,11,4,"0"
"73",0.24,0.743,213863,0.571,0,0.291,-6.054,0,0.145,119.054,0.495,7,4,"0"
"74",0.501,0.839,209269,0.81,0,0.117,-5.274,0,0.0568,129.014,0.814,5,4,"0"
"75",0.298,0.656,212120,0.721,0,0.173,-5.665,0,0.122,148.066,0.468,5,4,"0"
"76",0.244,0.812,128157,0.621,0,0.099,-8.3,1,0.0515,77.998,0.847,5,4,"0"
"77",0.533,0.64,234526,0.819,0,0.156,-4.108,1,0.455,166.012,0.623,7,4,"0"
"78",0.0406,0.488,226173,0.915,0,0.351,-4.255,1,0.0389,75.019,0.646,7,4,"0"
"79",0.0169,0.632,187813,0.716,0,0.0758,-5.677,0,0.043,88.549,0.655,5,4,"0"
"80",0.855,0.417,231493,0.394,0,0.0971,-9.412,1,0.0513,138.525,0.125,1,4,"0"
"81",0.437,0.665,205280,0.424,0,0.107,-7.838,1,0.0444,129.911,0.134,0,4,"0"
"82",0.435,0.713,201667,0.419,2.87e-06,0.126,-10.668,1,0.356,91.634,0.253,11,4,"0"
"83",0.484,0.71,165853,0.404,0,0.0953,-10.04,0,0.379,139.553,0.398,1,4,"0"
"84",0.0252,0.528,170093,0.928,2.88e-06,0.0467,-5.743,1,0.0456,162.069,0.885,3,4,"0"
"85",0.177,0.598,193546,0.673,0.000316,0.203,-6.134,0,0.0469,117.02,0.255,9,4,"0"
"86",0.0496,0.96,223093,0.547,0,0.216,-6.992,0,0.0786,121.01,0.186,6,4,"0"
"87",0.319,0.456,213453,0.813,5.42e-06,0.0946,-4.676,1,0.0452,185.993,0.635,2,5,"0"
"88",0.47,0.364,268960,0.378,0,0.339,-7.381,0,0.0331,89.918,0.366,7,3,"0"
"89",0.0631,0.892,234320,0.627,0,0.0645,-4.215,1,0.343,87.995,0.86,1,4,"0"
"90",0.123,0.768,281987,0.687,0,0.113,-5.454,0,0.113,140.064,0.294,6,4,"0"
"91",0.372,0.696,141413,0.567,0,0.112,-8.907,1,0.0374,98.034,0.389,9,4,"0"
"92",0.164,0.335,241107,0.625,0,0.0708,-7.462,1,0.0386,150.277,0.346,7,4,"0"
"93",0.189,0.735,262960,0.478,2.48e-06,0.355,-12.472,1,0.0293,107.682,0.947,2,4,"0"
"94",0.114,0.711,252256,0.739,0,0.226,-3.804,0,0.129,136.919,0.43,7,4,"0"
"95",0.0673,0.943,165291,0.595,0,0.0839,-8.372,0,0.191,117.532,0.815,5,4,"0"
"96",0.0734,0.803,254080,0.585,2.87e-05,0.201,-5.39,1,0.087,146.02,0.241,0,4,"0"
"97",0.71,0.401,175467,0.398,0,0.0962,-8.993,0,0.183,180.293,0.265,6,4,"0"
"98",0.652,0.676,124520,0.56,0,0.462,-6.281,1,0.0611,141.285,0.828,8,4,"0"
"99",0.676,0.661,131733,0.402,0,0.0556,-11.954,1,0.0299,119.585,0.822,2,4,"0"
"100",0.552,0.512,182067,0.831,0,0.336,-9.004,1,0.0383,148.82,0.963,2,4,"0"
"101",0.302,0.497,203373,0.312,0,0.0968,-9.088,0,0.0269,105.036,0.177,11,4,"0"
"102",0.644,0.665,133293,0.363,0,0.15,-12.983,1,0.0318,140.296,0.824,0,4,"0"
"103",0.844,0.359,188933,0.15,1.15e-06,0.108,-15.745,1,0.041,139.208,0.204,1,4,"0"
"104",0.766,0.24,151933,0.598,0,0.117,-8.435,1,0.037,202.082,0.776,7,3,"0"
"105",0.0173,0.412,325615,0.548,0,0.181,-6.981,1,0.243,81.293,0.176,10,4,"0"
"106",0.366,0.762,243270,0.476,0,0.103,-12.686,1,0.114,130.007,0.375,0,4,"0"
"107",0.642,0.58,331480,0.519,0.00116,0.0936,-10.653,0,0.251,107.401,0.242,11,4,"0"
"108",0.776,0.435,209080,0.202,0.0976,0.245,-15.097,1,0.0702,139.574,0.0429,2,4,"0"
"109",0.789,0.857,194347,0.378,0.000171,0.119,-8.371,0,0.0928,119.976,0.626,7,3,"0"
"110",0.00635,0.518,309973,0.858,0.00494,0.0652,-6.146,1,0.0685,117.909,0.261,0,4,"0"
"111",0.102,0.768,237573,0.485,0,0.128,-8.435,0,0.0825,140.016,0.289,6,4,"0"
"112",0.156,0.71,218880,0.495,0,0.164,-7.369,1,0.22,160.091,0.396,8,4,"0"
"113",0.135,0.542,231360,0.727,0,0.328,-5.268,0,0.0849,150.098,0.548,1,4,"0"
"114",0.218,0.713,316920,0.496,0.000237,0.0761,-10.045,0,0.311,162.039,0.6,7,4,"0"
"115",0.196,0.578,261240,0.574,0,0.083,-6.209,1,0.0454,174.152,0.301,2,4,"0"
"116",0.061,0.927,343150,0.665,0,0.123,-5.313,1,0.244,127.076,0.175,11,4,"1"
"117",0.581,0.825,233713,0.652,0,0.0931,-3.183,0,0.0802,95.977,0.931,1,4,"1"
"118",0.13,0.794,291893,0.646,0,0.14,-6.235,1,0.0614,145.931,0.322,0,4,"1"
"119",0.414,0.748,244960,0.524,0,0.111,-5.599,1,0.0338,95.01,0.661,8,4,"1"
"120",0.168,0.675,230453,0.595,3.36e-06,0.136,-7.033,1,0.284,185.998,0.491,7,4,"1"
"121",0.21,0.675,239293,0.69,0,0.287,-4.761,1,0.132,137.817,0.272,2,4,"1"
"122",0.0243,0.646,221520,0.644,0,0.0888,-6.763,1,0.031,99.999,0.251,2,4,"1"
"123",0.0578,0.737,245653,0.452,1.48e-05,0.187,-8.366,1,0.0534,117.962,0.096,0,4,"1"
"124",0.341,0.776,214265,0.62,0,0.0978,-6.198,1,0.067,100.025,0.427,7,4,"1"
"125",0.034,0.818,225983,0.803,0,0.153,-4.282,1,0.0797,106.97,0.632,1,4,"1"
"126",0.108,0.927,210937,0.488,0,0.196,-9.433,0,0.42,133.987,0.605,9,4,"1"
"127",0.0373,0.65,226160,0.728,0,0.328,-5.914,0,0.232,159.167,0.619,6,4,"1"
"128",0.235,0.656,256733,0.578,0,0.118,-8.97,0,0.0922,94.514,0.556,7,4,"1"
"129",0.00381,0.807,144244,0.887,0,0.391,-3.892,1,0.275,160.517,0.78,1,4,"1"
"130",0.0841,0.732,195920,0.396,3.58e-05,0.105,-9.348,0,0.0286,90.024,0.548,4,4,"1"
"131",0.236,0.886,225205,0.525,0,0.057,-7.39,1,0.132,145.99,0.708,8,4,"1"
"132",0.0106,0.669,237547,0.832,0,0.0968,-5.72,1,0.0682,113.035,0.7,0,4,"1"
"133",0.118,0.672,187973,0.81,0,0.106,-4.104,0,0.226,82.888,0.771,10,4,"1"
"134",0.0472,0.628,211667,0.698,0.00143,0.0907,-5.608,0,0.105,89.976,0.732,6,4,"1"
"135",0.0232,0.461,261154,0.834,1.14e-05,0.14,-4.868,1,0.0989,135.007,0.471,2,4,"1"
"136",0.157,0.532,208373,0.869,0.00508,0.136,-5.094,1,0.172,159.803,0.422,11,4,"1"
"137",0.055,0.602,185360,0.797,0,0.187,-5.084,0,0.0534,92.928,0.492,6,4,"1"
"138",0.0995,0.613,234213,0.702,0,0.116,-6.498,1,0.0458,133.932,0.372,7,4,"1"
"139",0.687,0.492,251034,0.275,0,0.101,-13.4,0,0.3,92.6,0.18,6,4,"1"
"140",0.128,0.574,300107,0.629,0,0.271,-8.815,0,0.0363,153.119,0.786,2,4,"1"
"141",0.0094,0.887,193200,0.48,3.58e-05,0.0662,-11.994,1,0.117,95.846,0.607,11,4,"1"
"142",0.00381,0.807,144244,0.887,0,0.391,-3.892,1,0.275,160.517,0.78,1,4,"1"
"143",0.687,0.492,251034,0.275,0,0.101,-13.4,0,0.3,92.6,0.18,6,4,"1"
"144",0.13,0.794,291893,0.646,0,0.14,-6.235,1,0.0614,145.931,0.322,0,4,"1"
"145",0.0106,0.669,237547,0.832,0,0.0968,-5.72,1,0.0682,113.035,0.7,0,4,"1"
"146",0.581,0.825,233713,0.652,0,0.0931,-3.183,0,0.0802,95.977,0.931,1,4,"1"
"147",0.00381,0.807,144244,0.887,0,0.391,-3.892,1,0.275,160.517,0.78,1,4,"1"
"148",0.0841,0.732,195920,0.396,3.58e-05,0.105,-9.348,0,0.0286,90.024,0.548,4,4,"1"
"149",0.108,0.927,210937,0.488,0,0.196,-9.433,0,0.42,133.987,0.605,9,4,"1"
"150",0.236,0.886,225205,0.525,0,0.057,-7.39,1,0.132,145.99,0.708,8,4,"1"
"151",0.0094,0.887,193200,0.48,3.58e-05,0.0662,-11.994,1,0.117,95.846,0.607,11,4,"1"
"152",0.236,0.886,225205,0.525,0,0.057,-7.39,1,0.132,145.99,0.708,8,4,"1"
"153",0.00381,0.807,144244,0.887,0,0.391,-3.892,1,0.275,160.517,0.78,1,4,"1"
"154",0.235,0.656,256733,0.578,0,0.118,-8.97,0,0.0922,94.514,0.556,7,4,"1"
"155",0.236,0.886,225205,0.525,0,0.057,-7.39,1,0.132,145.99,0.708,8,4,"1"
"156",0.414,0.748,244960,0.524,0,0.111,-5.599,1,0.0338,95.01,0.661,8,4,"1"
"157",0.21,0.675,239293,0.69,0,0.287,-4.761,1,0.132,137.817,0.272,2,4,"1"
"158",0.0243,0.646,221520,0.644,0,0.0888,-6.763,1,0.031,99.999,0.251,2,4,"1"
"159",0.0232,0.461,261154,0.834,1.14e-05,0.14,-4.868,1,0.0989,135.007,0.471,2,4,"1"
"160",0.00381,0.807,144244,0.887,0,0.391,-3.892,1,0.275,160.517,0.78,1,4,"1"
"161",0.236,0.886,225205,0.525,0,0.057,-7.39,1,0.132,145.99,0.708,8,4,"1"
"162",0.128,0.574,300107,0.629,0,0.271,-8.815,0,0.0363,153.119,0.786,2,4,"1"
"163",0.034,0.818,225983,0.803,0,0.153,-4.282,1,0.0797,106.97,0.632,1,4,"1"
"164",0.0841,0.732,195920,0.396,3.58e-05,0.105,-9.348,0,0.0286,90.024,0.548,4,4,"1"
"165",0.13,0.794,291893,0.646,0,0.14,-6.235,1,0.0614,145.931,0.322,0,4,"1"
"166",0.128,0.574,300107,0.629,0,0.271,-8.815,0,0.0363,153.119,0.786,2,4,"1"
"167",0.0243,0.646,221520,0.644,0,0.0888,-6.763,1,0.031,99.999,0.251,2,4,"1"
"168",0.341,0.776,214265,0.62,0,0.0978,-6.198,1,0.067,100.025,0.427,7,4,"1"
"169",0.235,0.656,256733,0.578,0,0.118,-8.97,0,0.0922,94.514,0.556,7,4,"1"
"170",0.108,0.927,210937,0.488,0,0.196,-9.433,0,0.42,133.987,0.605,9,4,"1"
"171",0.0232,0.461,261154,0.834,1.14e-05,0.14,-4.868,1,0.0989,135.007,0.471,2,4,"1"
"172",0.055,0.602,185360,0.797,0,0.187,-5.084,0,0.0534,92.928,0.492,6,4,"1"
"173",0.118,0.672,187973,0.81,0,0.106,-4.104,0,0.226,82.888,0.771,10,4,"1"
"174",0.0472,0.628,211667,0.698,0.00143,0.0907,-5.608,0,0.105,89.976,0.732,6,4,"1"
"175",0.128,0.574,300107,0.629,0,0.271,-8.815,0,0.0363,153.119,0.786,2,4,"1"
"176",0.168,0.675,230453,0.595,3.36e-06,0.136,-7.033,1,0.284,185.998,0.491,7,4,"1"
"177",0.0232,0.461,261154,0.834,1.14e-05,0.14,-4.868,1,0.0989,135.007,0.471,2,4,"1"
"178",0.341,0.776,214265,0.62,0,0.0978,-6.198,1,0.067,100.025,0.427,7,4,"1"
"179",0.341,0.776,214265,0.62,0,0.0978,-6.198,1,0.067,100.025,0.427,7,4,"1"
"180",0.0106,0.669,237547,0.832,0,0.0968,-5.72,1,0.0682,113.035,0.7,0,4,"1"
"181",0.0578,0.737,245653,0.452,1.48e-05,0.187,-8.366,1,0.0534,117.962,0.096,0,4,"1"
"182",0.414,0.748,244960,0.524,0,0.111,-5.599,1,0.0338,95.01,0.661,8,4,"1"
"183",0.0373,0.65,226160,0.728,0,0.328,-5.914,0,0.232,159.167,0.619,6,4,"1"
"184",0.21,0.675,239293,0.69,0,0.287,-4.761,1,0.132,137.817,0.272,2,4,"1"
"185",0.0094,0.887,193200,0.48,3.58e-05,0.0662,-11.994,1,0.117,95.846,0.607,11,4,"1"
"186",0.236,0.886,225205,0.525,0,0.057,-7.39,1,0.132,145.99,0.708,8,4,"1"
"187",0.168,0.675,230453,0.595,3.36e-06,0.136,-7.033,1,0.284,185.998,0.491,7,4,"1"
"188",0.0094,0.887,193200,0.48,3.58e-05,0.0662,-11.994,1,0.117,95.846,0.607,11,4,"1"
"189",0.13,0.794,291893,0.646,0,0.14,-6.235,1,0.0614,145.931,0.322,0,4,"1"
"190",0.055,0.602,185360,0.797,0,0.187,-5.084,0,0.0534,92.928,0.492,6,4,"1"
"191",0.581,0.825,233713,0.652,0,0.0931,-3.183,0,0.0802,95.977,0.931,1,4,"1"
"192",0.034,0.818,225983,0.803,0,0.153,-4.282,1,0.0797,106.97,0.632,1,4,"1"
"193",0.235,0.656,256733,0.578,0,0.118,-8.97,0,0.0922,94.514,0.556,7,4,"1"
"194",0.341,0.776,214265,0.62,0,0.0978,-6.198,1,0.067,100.025,0.427,7,4,"1"
"195",0.0094,0.887,193200,0.48,3.58e-05,0.0662,-11.994,1,0.117,95.846,0.607,11,4,"1"
"196",0.118,0.672,187973,0.81,0,0.106,-4.104,0,0.226,82.888,0.771,10,4,"1"
"197",0.414,0.748,244960,0.524,0,0.111,-5.599,1,0.0338,95.01,0.661,8,4,"1"
"198",0.0578,0.737,245653,0.452,1.48e-05,0.187,-8.366,1,0.0534,117.962,0.096,0,4,"1"
"199",0.236,0.886,225205,0.525,0,0.057,-7.39,1,0.132,145.99,0.708,8,4,"1"
"200",0.0578,0.737,245653,0.452,1.48e-05,0.187,-8.366,1,0.0534,117.962,0.096,0,4,"1"
"201",0.0578,0.737,245653,0.452,1.48e-05,0.187,-8.366,1,0.0534,117.962,0.096,0,4,"1"
"202",0.0106,0.669,237547,0.832,0,0.0968,-5.72,1,0.0682,113.035,0.7,0,4,"1"
"203",0.0243,0.646,221520,0.644,0,0.0888,-6.763,1,0.031,99.999,0.251,2,4,"1"
"204",0.687,0.492,251034,0.275,0,0.101,-13.4,0,0.3,92.6,0.18,6,4,"1"
"205",0.0106,0.669,237547,0.832,0,0.0968,-5.72,1,0.0682,113.035,0.7,0,4,"1"
"206",0.118,0.672,187973,0.81,0,0.106,-4.104,0,0.226,82.888,0.771,10,4,"1"
"207",0.108,0.927,210937,0.488,0,0.196,-9.433,0,0.42,133.987,0.605,9,4,"1"
"208",0.236,0.886,225205,0.525,0,0.057,-7.39,1,0.132,145.99,0.708,8,4,"1"
"209",0.128,0.574,300107,0.629,0,0.271,-8.815,0,0.0363,153.119,0.786,2,4,"1"
"210",0.0841,0.732,195920,0.396,3.58e-05,0.105,-9.348,0,0.0286,90.024,0.548,4,4,"1"
"211",0.687,0.492,251034,0.275,0,0.101,-13.4,0,0.3,92.6,0.18,6,4,"1"
"212",0.235,0.656,256733,0.578,0,0.118,-8.97,0,0.0922,94.514,0.556,7,4,"1"
"213",0.168,0.675,230453,0.595,3.36e-06,0.136,-7.033,1,0.284,185.998,0.491,7,4,"1"
"214",0.0472,0.628,211667,0.698,0.00143,0.0907,-5.608,0,0.105,89.976,0.732,6,4,"1"
"215",0.0472,0.628,211667,0.698,0.00143,0.0907,-5.608,0,0.105,89.976,0.732,6,4,"1"
"216",0.055,0.602,185360,0.797,0,0.187,-5.084,0,0.0534,92.928,0.492,6,4,"1"
"217",0.0995,0.613,234213,0.702,0,0.116,-6.498,1,0.0458,133.932,0.372,7,4,"1"
"218",0.21,0.675,239293,0.69,0,0.287,-4.761,1,0.132,137.817,0.272,2,4,"1"
"219",0.414,0.748,244960,0.524,0,0.111,-5.599,1,0.0338,95.01,0.661,8,4,"1"
"220",0.236,0.886,225205,0.525,0,0.057,-7.39,1,0.132,145.99,0.708,8,4,"1"
"221",0.414,0.748,244960,0.524,0,0.111,-5.599,1,0.0338,95.01,0.661,8,4,"1"
"222",0.168,0.675,230453,0.595,3.36e-06,0.136,-7.033,1,0.284,185.998,0.491,7,4,"1"
"223",0.0232,0.461,261154,0.834,1.14e-05,0.14,-4.868,1,0.0989,135.007,0.471,2,4,"1"
"224",0.108,0.927,210937,0.488,0,0.196,-9.433,0,0.42,133.987,0.605,9,4,"1"
"225",0.581,0.825,233713,0.652,0,0.0931,-3.183,0,0.0802,95.977,0.931,1,4,"1"
"226",0.0106,0.669,237547,0.832,0,0.0968,-5.72,1,0.0682,113.035,0.7,0,4,"1"
"227",0.235,0.656,256733,0.578,0,0.118,-8.97,0,0.0922,94.514,0.556,7,4,"1"
"228",0.0106,0.669,237547,0.832,0,0.0968,-5.72,1,0.0682,113.035,0.7,0,4,"1"
"229",0.236,0.886,225205,0.525,0,0.057,-7.39,1,0.132,145.99,0.708,8,4,"1"
"230",0.168,0.675,230453,0.595,3.36e-06,0.136,-7.033,1,0.284,185.998,0.491,7,4,"1"
